ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
7682	"ENSG00000071859.15"	"FAM50A"	chrX	+	154445632	154445721	154445632	154445717	154445811	154445911
7683	"ENSG00000071859.15"	"FAM50A"	chrX	+	154445632	154445947	154445632	154445717	154446414	154446560
7684	"ENSG00000071859.15"	"FAM50A"	chrX	+	154445811	154445947	154445811	154445911	154446414	154446560
7685	"ENSG00000071859.15"	"FAM50A"	chrX	+	154445837	154446335	154445837	154445911	154446414	154446560
7686	"ENSG00000071859.15"	"FAM50A"	chrX	+	154445837	154446335	154445837	154445947	154446414	154446560
7687	"ENSG00000071859.15"	"FAM50A"	chrX	+	154446265	154446560	154446265	154446534	154448483	154448560
7688	"ENSG00000071859.15"	"FAM50A"	chrX	+	154447803	154448211	154447803	154447883	154448483	154448560
7689	"ENSG00000071859.15"	"FAM50A"	chrX	+	154448089	154448337	154448089	154448211	154448483	154448560
7690	"ENSG00000071859.15"	"FAM50A"	chrX	+	154448089	154448399	154448089	154448211	154448483	154448560
7691	"ENSG00000071859.15"	"FAM50A"	chrX	+	154448089	154448399	154448089	154448337	154448483	154448560
7692	"ENSG00000071859.15"	"FAM50A"	chrX	+	154446265	154446538	154446265	154446433	154448689	154448756
7693	"ENSG00000071859.15"	"FAM50A"	chrX	+	154448089	154448560	154448089	154448559	154448689	154448756
7694	"ENSG00000071859.15"	"FAM50A"	chrX	+	154448879	154449304	154448879	154449297	154449680	154449931
7695	"ENSG00000071859.15"	"FAM50A"	chrX	+	154449680	154449931	154449680	154449928	154450028	154450099
7696	"ENSG00000203879.12"	"GDI1"	chrX	+	154440267	154440506	154440267	154440424	154441095	154441390
7697	"ENSG00000203879.12"	"GDI1"	chrX	+	154440829	154441195	154440829	154441168	154441622	154442098
7698	"ENSG00000197180.2"	"AC244090.1"	chrX	-	154426908	154427195	154427082	154427195	154424379	154424625
7699	"ENSG00000197180.2"	"AC244090.1"	chrX	-	154428127	154428479	154428392	154428479	154424379	154424625
7700	"ENSG00000102125.16"	"TAZ"	chrX	+	154413206	154413370	154413206	154413252	154413481	154413567
7701	"ENSG00000102125.16"	"TAZ"	chrX	+	154413206	154413370	154413206	154413339	154413481	154413567
7702	"ENSG00000102125.16"	"TAZ"	chrX	+	154413206	154413370	154413206	154413352	154413481	154413567
7703	"ENSG00000102125.16"	"TAZ"	chrX	+	154413206	154413370	154413206	154413358	154413481	154413567
7704	"ENSG00000196924.17"	"FLNA"	chrX	-	154353000	154353169	154353004	154353169	154352771	154352924
7705	"ENSG00000196924.17"	"FLNA"	chrX	-	154353295	154353425	154353299	154353425	154353000	154353204
7706	"ENSG00000196924.17"	"FLNA"	chrX	-	154353553	154353920	154353914	154353920	154353295	154353457
7707	"ENSG00000196924.17"	"FLNA"	chrX	-	154353914	154354307	154354150	154354307	154353295	154353457
7708	"ENSG00000196924.17"	"FLNA"	chrX	-	154353553	154353727	154353603	154353727	154353392	154353457
7709	"ENSG00000196924.17"	"FLNA"	chrX	-	154353553	154354039	154354023	154354039	154353392	154353457
7710	"ENSG00000196924.17"	"FLNA"	chrX	-	154353603	154354039	154354023	154354039	154353392	154353457
7711	"ENSG00000196924.17"	"FLNA"	chrX	-	154354023	154354291	154354150	154354291	154353392	154353457
7712	"ENSG00000196924.17"	"FLNA"	chrX	-	154358312	154358354	154358339	154358354	154354824	154355072
7713	"ENSG00000196924.17"	"FLNA"	chrX	-	154358762	154359118	154358983	154359118	154358444	154358568
7714	"ENSG00000196924.17"	"FLNA"	chrX	-	154361978	154362148	154362002	154362148	154361669	154361787
7715	"ENSG00000196924.17"	"FLNA"	chrX	-	154362417	154362578	154362477	154362578	154362241	154362332
7716	"ENSG00000196924.17"	"FLNA"	chrX	-	154364258	154364366	154364264	154364366	154364021	154364165
7717	"ENSG00000196924.17"	"FLNA"	chrX	-	154364525	154364972	154364914	154364972	154364258	154364372
7718	"ENSG00000196924.17"	"FLNA"	chrX	-	154364820	154364957	154364848	154364957	154364525	154364719
7719	"ENSG00000196924.17"	"FLNA"	chrX	-	154366023	154366422	154366307	154366422	154365348	154365486
7720	"ENSG00000196924.17"	"FLNA"	chrX	-	154367841	154368090	154367875	154368090	154367640	154367738
7721	"ENSG00000169057.22"	"MECP2"	chrX	-	154031203	154031450	154031395	154031450	154030842	154030936
7722	"ENSG00000169057.22"	"MECP2"	chrX	-	154048181	154048660	154048516	154048660	154032434	154032557
7723	"ENSG00000169057.22"	"MECP2"	chrX	-	154048181	154048660	154048516	154048660	154039791	154039903
7724	"ENSG00000169057.22"	"MECP2"	chrX	-	154056940	154057165	154057117	154057165	154039791	154039903
7725	"ENSG00000169057.22"	"MECP2"	chrX	-	154057519	154057774	154057742	154057774	154056940	154057254
7726	"ENSG00000169057.22"	"MECP2"	chrX	-	154094397	154094780	154094755	154094780	154092231	154092307
7727	"ENSG00000172534.14"	"HCFC1"	chrX	-	153951579	153951707	153951588	153951707	153951349	153951487
7728	"ENSG00000102030.16"	"NAA10"	chrX	-	153932070	153932431	153932315	153932431	153930762	153930846
7729	"ENSG00000180879.14"	"SSR4"	chrX	+	153794174	153794391	153794174	153794334	153794673	153794754
7730	"ENSG00000180879.14"	"SSR4"	chrX	+	153795662	153795804	153795662	153795753	153796433	153796552
7731	"ENSG00000180879.14"	"SSR4"	chrX	+	153795662	153796142	153795662	153795753	153796433	153796552
7732	"ENSG00000180879.14"	"SSR4"	chrX	+	153795662	153796142	153795662	153795804	153796433	153796552
7733	"ENSG00000180879.14"	"SSR4"	chrX	+	153795927	153796142	153795927	153796126	153796433	153796552
7734	"ENSG00000067829.19"	"IDH3G"	chrX	-	153790563	153791037	153790809	153791037	153789837	153790292
7735	"ENSG00000067829.19"	"IDH3G"	chrX	-	153790563	153791037	153790795	153791037	153790194	153790292
7736	"ENSG00000184343.11"	"SRPK3"	chrX	+	153776411	153776461	153776411	153776459	153776886	153776980
7737	"ENSG00000184343.11"	"SRPK3"	chrX	+	153778599	153778674	153778599	153778661	153778934	153780485
7738	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153775593	153775660	153775593	153775644	153775886	153776214
7739	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153775886	153776135	153775886	153775968	153776355	153776459
7740	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153775886	153776147	153775886	153775968	153776355	153776459
7741	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153775886	153776147	153775886	153776135	153776355	153776459
7742	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153775886	153776214	153775886	153776135	153776355	153776459
7743	"ENSG00000198753.12"	"PLXNB3"	chrX	+	153775886	153776214	153775886	153776147	153776355	153776459
7744	"ENSG00000185825.17"	"BCAP31"	chrX	-	153701700	153702024	153701941	153702024	153700530	153700975
7745	"ENSG00000185825.17"	"BCAP31"	chrX	-	153701700	153702024	153702006	153702024	153700530	153700975
7746	"ENSG00000185825.17"	"BCAP31"	chrX	-	153701700	153702024	153702010	153702024	153700530	153700975
7747	"ENSG00000185825.17"	"BCAP31"	chrX	-	153701941	153702024	153702006	153702024	153700530	153700975
7748	"ENSG00000185825.17"	"BCAP31"	chrX	-	153701941	153702024	153702010	153702024	153700530	153700975
7749	"ENSG00000185825.17"	"BCAP31"	chrX	-	153702006	153702024	153702010	153702024	153700530	153700975
7750	"ENSG00000185825.17"	"BCAP31"	chrX	-	153723507	153724066	153723827	153724066	153723152	153723288
7751	"ENSG00000185825.17"	"BCAP31"	chrX	-	153723827	153724044	153723954	153724044	153723152	153723288
7752	"ENSG00000185825.17"	"BCAP31"	chrX	-	153723827	153724113	153724015	153724113	153723152	153723288
7753	"ENSG00000185825.17"	"BCAP31"	chrX	-	153724193	153724383	153724200	153724383	153723152	153723288
7754	"ENSG00000185825.17"	"BCAP31"	chrX	-	153724193	153724387	153724333	153724387	153723152	153723288
7755	"ENSG00000185825.17"	"BCAP31"	chrX	-	153724193	153724388	153724260	153724388	153723152	153723288
7756	"ENSG00000185825.17"	"BCAP31"	chrX	-	153724193	153724565	153724486	153724565	153723152	153723288
7757	"ENSG00000130821.16"	"SLC6A8"	chrX	+	153694129	153694267	153694129	153694258	153694343	153694446
7758	"ENSG00000147394.18"	"ZNF185"	chrX	+	152917864	152918321	152917864	152918154	152918982	152919081
7759	"ENSG00000147394.18"	"ZNF185"	chrX	+	152918120	152918321	152918120	152918171	152918982	152919081
7760	"ENSG00000147394.18"	"ZNF185"	chrX	+	152920706	152921122	152920706	152920748	152922172	152922256
7761	"ENSG00000147394.18"	"ZNF185"	chrX	+	152941700	152941835	152941700	152941830	152945266	152945464
7762	"ENSG00000197172.10"	"MAGEA6"	chrX	-	152769408	152769747	152769653	152769747	152767795	152767861
7763	"ENSG00000221867.9"	"MAGEA3"	chrX	+	152698793	152699074	152698793	152698829	152700621	152700687
7764	"ENSG00000029993.15"	"HMGB3"	chrX	+	150983334	150983593	150983334	150983376	150985594	150985749
7765	"ENSG00000029993.15"	"HMGB3"	chrX	+	150983384	150983593	150983384	150983591	150985594	150985749
7766	"ENSG00000029993.15"	"HMGB3"	chrX	+	150985530	150985749	150985530	150985742	150986050	150986190
7767	"ENSG00000029993.15"	"HMGB3"	chrX	+	150985530	150985762	150985530	150985742	150986050	150986190
7768	"ENSG00000029993.15"	"HMGB3"	chrX	+	150985530	150985762	150985530	150985749	150986050	150986190
7769	"ENSG00000029993.15"	"HMGB3"	chrX	+	150987127	150987302	150987127	150987219	150987776	150990771
7770	"ENSG00000197021.9"	"CXorf40B"	chrX	-	149934376	149934726	149934624	149934726	149934004	149934137
7771	"ENSG00000197021.9"	"CXorf40B"	chrX	-	149937413	149937480	149937436	149937480	149934004	149934137
7772	"ENSG00000197021.9"	"CXorf40B"	chrX	-	149937432	149937480	149937436	149937480	149934004	149934137
7773	"ENSG00000197021.9"	"CXorf40B"	chrX	-	149937432	149937480	149937441	149937480	149934376	149934573
7774	"ENSG00000197021.9"	"CXorf40B"	chrX	-	149937623	149937641	149937632	149937641	149937448	149937480
7775	"ENSG00000197021.9"	"CXorf40B"	chrX	-	149938141	149938700	149938395	149938700	149937448	149937480
7776	"ENSG00000197620.11"	"CXorf40A"	chrX	+	149542018	149542066	149542018	149542062	149545367	149545500
7777	"ENSG00000197620.11"	"CXorf40A"	chrX	+	149542018	149542085	149542018	149542062	149545367	149545500
7778	"ENSG00000197620.11"	"CXorf40A"	chrX	+	149544519	149544884	149544519	149544880	149545367	149545500
7779	"ENSG00000241769.7"	"LINC00893"	chrX	-	149529102	149529428	149529366	149529428	149528071	149528358
7780	"ENSG00000241769.7"	"LINC00893"	chrX	-	149538723	149539139	149539076	149539139	149538114	149538172
7781	"ENSG00000102081.14"	"FMR1"	chrX	+	147943130	147943326	147943130	147943269	147944904	147945051
7782	"ENSG00000102081.14"	"FMR1"	chrX	+	147943244	147943729	147943244	147943269	147944904	147945051
7783	"ENSG00000102081.14"	"FMR1"	chrX	+	147911950	147912230	147911950	147912200	147944943	147945051
7784	"ENSG00000101974.14"	"ATP11C"	chrX	-	139768253	139768434	139768259	139768434	139763315	139763418
7785	"ENSG00000101974.14"	"ATP11C"	chrX	-	139798021	139798354	139798272	139798354	139797175	139797326
7786	"ENSG00000101974.14"	"ATP11C"	chrX	-	139932015	139933070	139932951	139933070	139826703	139826823
7787	"ENSG00000147274.14"	"RBMX"	chrX	-	136876489	136876655	136876502	136876655	136875470	136875585
7788	"ENSG00000147274.14"	"RBMX"	chrX	-	136877526	136877964	136877914	136877964	136876599	136876655
7789	"ENSG00000147274.14"	"RBMX"	chrX	-	136880306	136880722	136880596	136880722	136879318	136879453
7790	"ENSG00000102241.12"	"HTATSF1"	chrX	+	136502777	136502941	136502777	136502940	136504363	136504463
7791	"ENSG00000198689.11"	"SLC9A6"	chrX	+	135973840	135973987	135973840	135973879	135974636	135975082
7792	"ENSG00000165359.15"	"INTS6L"	chrX	+	135569336	135569583	135569336	135569431	135570435	135570546
7793	"ENSG00000165359.15"	"INTS6L"	chrX	+	135577192	135577336	135577192	135577295	135579787	135580162
7794	"ENSG00000165359.15"	"INTS6L"	chrX	+	135577192	135577427	135577192	135577336	135579787	135580162
7795	"ENSG00000173275.13"	"ZNF449"	chrX	+	135348753	135348884	135348753	135348837	135349109	135349314
7796	"ENSG00000173275.13"	"ZNF449"	chrX	+	135349109	135349319	135349109	135349314	135359891	135360005
7797	"ENSG00000101928.13"	"MOSPD1"	chrX	-	134896813	134897034	134896817	134897034	134891478	134891640
7798	"ENSG00000101928.13"	"MOSPD1"	chrX	-	134896816	134897034	134896817	134897034	134891478	134891640
7799	"ENSG00000170965.10"	"PLAC1"	chrX	-	134733434	134733636	134733477	134733636	134602050	134602122
7800	"ENSG00000123728.10"	"RAP2C"	chrX	-	132217253	132217367	132217277	132217367	132216995	132217156
7801	"ENSG00000134602.16"	"STK26"	chrX	+	132068083	132068569	132068083	132068568	132071068	132071217
7802	"ENSG00000134602.16"	"STK26"	chrX	+	132072805	132073093	132072805	132073064	132074134	132075943
7803	"ENSG00000134597.16"	"RBMX2"	chrX	+	130403801	130404045	130403801	130403853	130409256	130409386
7804	"ENSG00000134597.16"	"RBMX2"	chrX	+	130406337	130406492	130406337	130406442	130409256	130409386
7805	"ENSG00000134597.16"	"RBMX2"	chrX	+	130411347	130411783	130411347	130411525	130412360	130413656
7806	"ENSG00000134597.16"	"RBMX2"	chrX	+	130411507	130411909	130411507	130411783	130412360	130413656
7807	"ENSG00000102034.16"	"ELF4"	chrX	-	130074580	130074727	130074710	130074727	130074104	130074141
7808	"ENSG00000085185.15"	"BCORL1"	chrX	+	129981106	129981333	129981106	129981118	129981672	129981783
7809	"ENSG00000085185.15"	"BCORL1"	chrX	+	129982609	129982890	129982609	129982762	130005187	130005317
7810	"ENSG00000085185.15"	"BCORL1"	chrX	+	130022896	130023249	130022896	130022977	130024989	130025379
7811	"ENSG00000188706.13"	"ZDHHC9"	chrX	-	129811403	129811509	129811405	129811509	129810904	129811001
7812	"ENSG00000188706.13"	"ZDHHC9"	chrX	-	129841613	129841824	129841778	129841824	129828980	129829141
7813	"ENSG00000188706.13"	"ZDHHC9"	chrX	-	129841613	129841956	129841918	129841956	129828980	129829141
7814	"ENSG00000188706.13"	"ZDHHC9"	chrX	-	129841778	129841956	129841918	129841956	129828980	129829141
7815	"ENSG00000101972.18"	"STAG2"	chrX	+	123962093	123962246	123962093	123962106	124021366	124021431
7816	"ENSG00000101972.18"	"STAG2"	chrX	+	124037526	124037969	124037526	124037623	124042568	124042645
7817	"ENSG00000101972.18"	"STAG2"	chrX	+	124022530	124022552	124022530	124022551	124056127	124056235
7818	"ENSG00000101972.18"	"STAG2"	chrX	+	124051120	124051398	124051120	124051218	124056127	124056235
7819	"ENSG00000101972.18"	"STAG2"	chrX	+	124051314	124051398	124051314	124051394	124056127	124056235
7820	"ENSG00000101972.18"	"STAG2"	chrX	+	124057865	124057977	124057865	124057924	124061223	124061341
7821	"ENSG00000101972.18"	"STAG2"	chrX	+	124062901	124062994	124062901	124062993	124063115	124063205
7822	"ENSG00000101972.18"	"STAG2"	chrX	+	124090574	124090963	124090574	124090764	124094017	124094144
7823	"ENSG00000101972.18"	"STAG2"	chrX	+	124090853	124090964	124090853	124090963	124094017	124094144
7824	"ENSG00000101966.12"	"XIAP"	chrX	+	123888618	123888718	123888618	123888709	123891237	123891316
7825	"ENSG00000125676.20"	"THOC2"	chrX	-	123613638	123614062	123614051	123614062	123611439	123611516
7826	"ENSG00000125676.20"	"THOC2"	chrX	-	123613398	123613534	123613466	123613534	123611499	123611516
7827	"ENSG00000125676.20"	"THOC2"	chrX	-	123613466	123613708	123613638	123613708	123611499	123611516
7828	"ENSG00000125676.20"	"THOC2"	chrX	-	123614051	123614189	123614080	123614189	123611499	123611516
7829	"ENSG00000125676.20"	"THOC2"	chrX	-	123613638	123614062	123614051	123614062	123613398	123613556
7830	"ENSG00000125676.20"	"THOC2"	chrX	-	123620092	123620205	123620115	123620205	123619400	123619436
7831	"ENSG00000125676.20"	"THOC2"	chrX	-	123620092	123620205	123620184	123620205	123619400	123619436
7832	"ENSG00000125676.20"	"THOC2"	chrX	-	123620115	123620205	123620184	123620205	123619400	123619436
7833	"ENSG00000125676.20"	"THOC2"	chrX	-	123620184	123620670	123620187	123620670	123619400	123619436
7834	"ENSG00000125676.20"	"THOC2"	chrX	-	123620184	123620670	123620215	123620670	123619400	123619436
7835	"ENSG00000125676.20"	"THOC2"	chrX	-	123620184	123620670	123620338	123620670	123619400	123619436
7836	"ENSG00000125676.20"	"THOC2"	chrX	-	123620187	123620670	123620215	123620670	123619400	123619436
7837	"ENSG00000125676.20"	"THOC2"	chrX	-	123620187	123620670	123620338	123620670	123619400	123619436
7838	"ENSG00000125676.20"	"THOC2"	chrX	-	123620215	123620670	123620338	123620670	123619400	123619436
7839	"ENSG00000125676.20"	"THOC2"	chrX	-	123620187	123620670	123620215	123620670	123619400	123619517
7840	"ENSG00000125676.20"	"THOC2"	chrX	-	123640525	123640622	123640537	123640622	123638933	123639027
7841	"ENSG00000125676.20"	"THOC2"	chrX	-	123644778	123644909	123644870	123644909	123644574	123644676
7842	"ENSG00000158290.16"	"CUL4B"	chrX	-	120538117	120538209	120538123	120538209	120536926	120537034
7843	"ENSG00000005893.15"	"LAMP2"	chrX	-	120439075	120439293	120439115	120439293	120431247	120431462
7844	"ENSG00000005893.15"	"LAMP2"	chrX	-	120468901	120469306	120469105	120469306	120456650	120456769
7845	"ENSG00000177485.7"	"ZBTB33"	chrX	+	120250811	120251212	120250811	120250977	120252668	120252770
7846	"ENSG00000125356.7"	"NDUFA1"	chrX	+	119871831	119872013	119871831	119871994	119873303	119873393
7847	"ENSG00000125351.11"	"UPF3B"	chrX	-	119814898	119815307	119814996	119815307	119807474	119807581
7848	"ENSG00000125351.11"	"UPF3B"	chrX	-	119814898	119815307	119815199	119815307	119807474	119807581
7849	"ENSG00000125351.11"	"UPF3B"	chrX	-	119814996	119815307	119815199	119815307	119807474	119807581
7850	"ENSG00000125351.11"	"UPF3B"	chrX	-	119831517	119831759	119831651	119831759	119822941	119823043
7851	"ENSG00000125351.11"	"UPF3B"	chrX	-	119834558	119835026	119834878	119835026	119831651	119831759
7852	"ENSG00000125351.11"	"UPF3B"	chrX	-	119834558	119835026	119834912	119835026	119831651	119831759
7853	"ENSG00000125351.11"	"UPF3B"	chrX	-	119834558	119835026	119834919	119835026	119831651	119831759
7854	"ENSG00000125351.11"	"UPF3B"	chrX	-	119834878	119835026	119834912	119835026	119831651	119831759
7855	"ENSG00000125351.11"	"UPF3B"	chrX	-	119834878	119835026	119834919	119835026	119831651	119831759
7856	"ENSG00000125351.11"	"UPF3B"	chrX	-	119834912	119835026	119834919	119835026	119831651	119831759
7857	"ENSG00000125351.11"	"UPF3B"	chrX	-	119837754	119837909	119837756	119837909	119834919	119835027
7858	"ENSG00000125351.11"	"UPF3B"	chrX	-	119852578	119852971	119852772	119852971	119851766	119851873
7859	"ENSG00000198918.8"	"RPL39"	chrX	-	119791188	119791630	119791573	119791630	119789907	119790011
7860	"ENSG00000018610.14"	"CXorf56"	chrX	-	119565124	119565373	119565335	119565373	119560267	119560385
7861	"ENSG00000018610.14"	"CXorf56"	chrX	-	119565231	119565401	119565335	119565401	119560267	119560385
7862	"ENSG00000101856.10"	"PGRMC1"	chrX	+	119236284	119236691	119236284	119236651	119240308	119240464
7863	"ENSG00000101901.12"	"ALG13"	chrX	+	111727355	111727770	111727355	111727445	111728184	111728270
7864	"ENSG00000101935.10"	"AMMECR1"	chrX	-	110200769	110201050	110200953	110201050	110196409	110198634
7865	"ENSG00000068366.20"	"ACSL4"	chrX	-	109732823	109733198	109733138	109733198	109696143	109696196
7866	"ENSG00000101888.11"	"NXT2"	chrX	+	109536936	109537413	109536936	109537021	109538044	109538131
7867	"ENSG00000101888.11"	"NXT2"	chrX	+	109537117	109537413	109537117	109537270	109538044	109538131
7868	"ENSG00000101844.18"	"ATG4A"	chrX	+	108091768	108092256	108091768	108091879	108126076	108126187
7869	"ENSG00000101844.18"	"ATG4A"	chrX	+	108091777	108092256	108091777	108091836	108126076	108126187
7870	"ENSG00000101844.18"	"ATG4A"	chrX	+	108137090	108137170	108137090	108137169	108137803	108137991
7871	"ENSG00000101843.19"	"PSMD10"	chrX	-	108087685	108087852	108087698	108087852	108084842	108085127
7872	"ENSG00000147234.10"	"FRMPD3"	chrX	+	107576314	107576459	107576314	107576455	107597320	107598142
7873	"ENSG00000133131.15"	"MORC4"	chrX	-	106978079	106978199	106978190	106978199	106976583	106976684
7874	"ENSG00000133138.20"	"TBC1D8B"	chrX	+	106802672	106802983	106802672	106802805	106818662	106818773
7875	"ENSG00000231728.4"	"TMSB15B-AS1"	chrX	-	103918659	103919080	103918831	103919080	103918408	103918460
7876	"ENSG00000123560.14"	"PLP1"	chrX	+	103774216	103774368	103774216	103774362	103776852	103776999
7877	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103678498	103678573	103678500	103678573	103676978	103677051
7878	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103684680	103685178	103685170	103685178	103678498	103678600
7879	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686630	103686747	103686665	103686747	103678498	103678600
7880	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103684680	103685178	103685170	103685178	103678498	103678620
7881	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103684445	103684729	103684680	103684729	103678498	103678651
7882	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103684680	103685178	103685170	103685178	103678498	103678651
7883	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686452	103686684	103686500	103686684	103685170	103685260
7884	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686452	103686684	103686544	103686684	103685170	103685260
7885	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686452	103686684	103686622	103686684	103685170	103685260
7886	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686452	103686684	103686630	103686684	103685170	103685260
7887	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686452	103686684	103686637	103686684	103685170	103685260
7888	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686452	103686684	103686665	103686684	103685170	103685260
7889	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686500	103686684	103686544	103686684	103685170	103685260
7890	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686500	103686684	103686622	103686684	103685170	103685260
7891	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686500	103686684	103686630	103686684	103685170	103685260
7892	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686500	103686684	103686637	103686684	103685170	103685260
7893	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686500	103686684	103686665	103686684	103685170	103685260
7894	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686544	103686684	103686622	103686684	103685170	103685260
7895	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686544	103686684	103686630	103686684	103685170	103685260
7896	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686544	103686684	103686637	103686684	103685170	103685260
7897	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686544	103686684	103686665	103686684	103685170	103685260
7898	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686622	103686684	103686630	103686684	103685170	103685260
7899	"ENSG00000123562.17"	"MORF4L2"	chrX	-	103686622	103686684	103686637	103686684	103685170	103685260
