ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
1240	"ENSG00000160014.17"	"CALM3"	chr19	+	46608196	46608340	46608196	46608327	46608481	46608981
1242	"ENSG00000159023.21"	"EPB41"	chr1	+	29068732	29068783	29068732	29068768	29096154	29096604
1243	"ENSG00000159023.21"	"EPB41"	chr1	+	29068732	29068783	29068732	29068768	29097806	29097935
1247	"ENSG00000153113.23"	"CAST"	chr5	+	96722638	96722718	96722638	96722698	96727488	96727530
1265	"ENSG00000250802.7"	"ZBED3-AS1"	chr5	+	77098654	77098747	77098654	77098669	77118319	77119644
1267	"ENSG00000144199.11"	"FAHD2B"	chr2	-	97085698	97086198	97086138	97086198	97084168	97084277
1277	"ENSG00000131844.16"	"MCCC2"	chr5	+	71641002	71641083	71641002	71641075	71643770	71643895
1278	"ENSG00000131844.16"	"MCCC2"	chr5	+	71641002	71641083	71641002	71641075	71643818	71643895
1281	"ENSG00000183323.13"	"CCDC125"	chr5	-	69320236	69320580	69320464	69320580	69313984	69314043
1284	"ENSG00000120458.11"	"MSANTD2"	chr11	-	124779003	124779139	124779049	124779139	124774718	124774974
1285	"ENSG00000120458.11"	"MSANTD2"	chr11	-	124779003	124779139	124779049	124779139	124774803	124774818
1295	"ENSG00000071462.11"	"BUD23"	chr7	+	73683766	73683901	73683766	73683804	73690915	73691012
1296	"ENSG00000071462.11"	"BUD23"	chr7	+	73692595	73693414	73692595	73692646	73693623	73693669
1297	"ENSG00000071462.11"	"BUD23"	chr7	+	73692595	73693414	73692595	73692646	73693991	73694050
1323	"ENSG00000172262.11"	"ZNF131"	chr5	+	43123208	43123310	43123208	43123250	43139164	43139309
1353	"ENSG00000082213.18"	"C5orf22"	chr5	+	31534271	31534417	31534271	31534325	31534958	31535051
1383	"ENSG00000047849.21"	"MAP4"	chr3	-	47870812	47871105	47870857	47871105	47857430	47857512
1387	"ENSG00000115875.19"	"SRSF7"	chr2	-	38748046	38748157	38748055	38748157	38747061	38747130
1389	"ENSG00000005700.15"	"IBTK"	chr6	-	82191072	82191879	82191786	82191879	82181878	82182028
1393	"ENSG00000029639.11"	"TFB1M"	chr6	-	155311187	155311339	155311331	155311339	155298476	155298585
1396	"ENSG00000163714.18"	"U2SURP"	chr3	+	143028339	143028410	143028339	143028406	143028486	143028646
1409	"ENSG00000133678.14"	"TMEM254"	chr10	+	80082144	80082217	80082144	80082204	80086230	80086441
1410	"ENSG00000133678.14"	"TMEM254"	chr10	+	80082144	80082217	80082144	80082204	80090379	80090431
1445	"ENSG00000131115.16"	"ZNF227"	chr19	+	44228445	44228633	44228445	44228572	44229732	44229816
1481	"ENSG00000175224.16"	"ATG13"	chr11	+	46668498	46668910	46668498	46668576	46669403	46669532
1486	"ENSG00000165671.20"	"NSD1"	chr5	+	177135086	177136030	177135086	177135200	177191883	177192019
1502	"ENSG00000213079.9"	"SCAF8"	chr6	+	154733377	154733550	154733377	154733503	154733846	154733930
1503	"ENSG00000188732.11"	"FAM221A"	chr7	+	23692182	23694913	23692182	23692253	23698191	23698299
1507	"ENSG00000095951.17"	"HIVEP1"	chr6	+	12119889	12125870	12119889	12119934	12135790	12135892
1526	"ENSG00000143416.21"	"SELENBP1"	chr1	-	151369003	151369769	151369712	151369769	151368198	151368319
1527	"ENSG00000110888.17"	"CAPRIN2"	chr12	-	30714958	30716676	30716507	30716676	30713784	30713885
1531	"ENSG00000164039.15"	"BDH2"	chr4	-	103085348	103086540	103086479	103086540	103082870	103082929
1538	"ENSG00000105373.19"	"NOP53"	chr19	+	47752511	47752559	47752511	47752544	47754708	47754891
1540	"ENSG00000105373.19"	"NOP53"	chr19	+	47755755	47756604	47755755	47755822	47756687	47756744
1546	"ENSG00000183426.17"	"NPIPA1"	chr16	+	14935159	14935397	14935159	14935276	14937564	14937650
1560	"ENSG00000189308.11"	"LIN54"	chr4	-	82984160	82984876	82984823	82984876	82946257	82946474
1570	"ENSG00000138760.10"	"SCARB2"	chr4	-	76179516	76181101	76180953	76181101	76176436	76176528
1572	"ENSG00000175054.16"	"ATR"	chr3	-	142466323	142469569	142467933	142469569	142465096	142465240
1576	"ENSG00000081041.9"	"CXCL2"	chr4	-	74098798	74099195	74099020	74099195	74098600	74098684
1577	"ENSG00000132466.19"	"ANKRD17"	chr4	-	73258275	73258798	73258284	73258798	73177379	73177533
1598	"ENSG00000112655.16"	"PTK7"	chr6	+	43142171	43143620	43142171	43142299	43144450	43144606
1604	"ENSG00000140474.14"	"ULK3"	chr15	-	74842074	74842420	74842279	74842420	74841404	74841509
1611	"ENSG00000179115.11"	"FARSA"	chr19	-	12930428	12930749	12930611	12930749	12930222	12930341
1618	"ENSG00000109184.15"	"DCUN1D4"	chr4	+	51886567	51887244	51886567	51886638	51899269	51899378
1626	"ENSG00000109180.14"	"OCIAD1"	chr4	+	48851805	48852020	48851805	48851975	48857212	48857365
1632	"ENSG00000113758.13"	"DBN1"	chr5	-	177467480	177467817	177467742	177467817	177467254	177467332
1633	"ENSG00000165240.20"	"ATP7A"	chrX	+	77922998	77923052	77922998	77923042	77962622	77962814
1634	"ENSG00000165240.20"	"ATP7A"	chrX	+	77922998	77923052	77922998	77923042	77971620	77971761
1638	"ENSG00000170004.17"	"CHD3"	chr17	+	7909142	7909384	7909142	7909338	7910846	7910973
1655	"ENSG00000161996.19"	"WDR90"	chr16	+	653745	655147	653745	653803	655306	655468
1672	"ENSG00000163138.19"	"PACRGL"	chr4	+	20700458	20700747	20700458	20700617	20701757	20701884
1673	"ENSG00000163138.19"	"PACRGL"	chr4	+	20700458	20700747	20700458	20700706	20702140	20702221
1690	"ENSG00000118412.12"	"CASP8AP2"	chr6	+	89829899	89830106	89829899	89830067	89853165	89853234
1696	"ENSG00000204599.14"	"TRIM39"	chr6	+	30340504	30340620	30340504	30340538	30341388	30341470
1699	"ENSG00000068438.15"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48482402	48482506
1711	"ENSG00000115392.11"	"FANCL"	chr2	-	58198578	58198662	58198593	58198662	58194228	58194273
1714	"ENSG00000161217.12"	"PCYT1A"	chr3	-	196287531	196287726	196287614	196287726	196257787	196257887
1717	"ENSG00000161202.20"	"DVL3"	chr3	+	184164795	184165206	184164795	184164931	184165421	184165491
1718	"ENSG00000120733.14"	"KDM3B"	chr5	+	138420705	138420962	138420705	138420785	138424074	138424341
1719	"ENSG00000116062.15"	"MSH6"	chr2	+	47783081	47783493	47783081	47783470	47798610	47801155
1724	"ENSG00000142621.19"	"FHAD1"	chr1	+	15383806	15383930	15383806	15383861	15388050	15388131
1727	"ENSG00000113712.18"	"CSNK1A1"	chr5	-	149505446	149505595	149505482	149505595	149501014	149501222
1736	"ENSG00000173559.13"	"NABP1"	chr2	+	191684229	191684296	191684229	191684278	191684876	191685076
1757	"ENSG00000162664.17"	"ZNF326"	chr1	+	90005002	90005092	90005002	90005038	90013125	90013237
1762	"ENSG00000160752.14"	"FDPS"	chr1	+	155318168	155318291	155318168	155318287	155318855	155318928
1781	"ENSG00000167637.17"	"ZNF283"	chr19	+	43837052	43837179	43837052	43837132	43846938	43852017
1783	"ENSG00000049656.14"	"CLPTM1L"	chr5	-	1324762	1325816	1325750	1325816	1323786	1323869
1784	"ENSG00000049656.14"	"CLPTM1L"	chr5	-	1331798	1331883	1331802	1331883	1330279	1330383
1785	"ENSG00000049656.14"	"CLPTM1L"	chr5	-	1331798	1331883	1331802	1331883	1330279	1330431
1804	"ENSG00000124222.22"	"STX16"	chr20	+	58651271	58652087	58651271	58651414	58659622	58659634
1810	"ENSG00000255717.7"	"SNHG1"	chr11	-	62854887	62855885	62855423	62855885	62854518	62854551
1813	"ENSG00000176728.9"	"TTTY14"	chrY	-	19043162	19044695	19044541	19044695	19041369	19041586
1815	"ENSG00000143486.16"	"EIF2D"	chr1	-	206608235	206608326	206608279	206608326	206600262	206600308
1822	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232731121	232731258	232731121	232731234	232734416	232734486
1824	"ENSG00000204120.14"	"GIGYF2"	chr2	+	232790697	232790915	232790697	232790746	232791007	232791170
1827	"ENSG00000121310.17"	"ECHDC2"	chr1	-	52905033	52906611	52906518	52906611	52904645	52904833
1832	"ENSG00000143436.11"	"MRPL9"	chr1	-	151762104	151762155	151762112	151762155	151761450	151761552
1838	"ENSG00000143207.21"	"COP1"	chr1	-	176163814	176163891	176163826	176163891	176149005	176149074
1840	"ENSG00000134575.12"	"ACP2"	chr11	-	47247640	47248133	47248037	47248133	47245681	47245834
1877	"ENSG00000103037.11"	"SETD6"	chr16	+	58515790	58516097	58515790	58515880	58518400	58518543
1879	"ENSG00000161888.11"	"SPC24"	chr19	-	11147817	11147894	11147869	11147894	11145922	11146279
1895	"ENSG00000011295.16"	"TTC19"	chr17	+	15999823	16000245	15999823	16000032	16001914	16002025
1897	"ENSG00000103671.10"	"TRIP4"	chr15	+	64393340	64393476	64393340	64393434	64394006	64394115
1898	"ENSG00000103671.10"	"TRIP4"	chr15	+	64387835	64388048	64387835	64387964	64395397	64395531
1908	"ENSG00000139112.11"	"GABARAPL1"	chr12	+	10213428	10214187	10213428	10213714	10218062	10218141
1909	"ENSG00000139112.11"	"GABARAPL1"	chr12	+	10213439	10213714	10213439	10213617	10218062	10218141
1912	"ENSG00000114686.9"	"MRPL3"	chr3	-	131502729	131502983	131502848	131502983	131501843	131501924
1917	"ENSG00000146205.13"	"ANO7"	chr2	+	241223185	241223781	241223185	241223276	241223904	241223955
1921	"ENSG00000130414.12"	"NDUFA10"	chr2	-	240018523	240018639	240018552	240018639	240017814	240017905
1941	"ENSG00000160188.10"	"RSPH1"	chr21	-	42484676	42486461	42486370	42486461	42482636	42482708
1949	"ENSG00000142910.16"	"TINAGL1"	chr1	+	31585439	31585876	31585439	31585485	31586709	31586755
1954	"ENSG00000163913.11"	"IFT122"	chr3	+	129451913	129451998	129451913	129451972	129458598	129458677
1965	"ENSG00000198830.11"	"HMGN2"	chr1	+	26473482	26473732	26473482	26473527	26474084	26474135
1967	"ENSG00000198830.11"	"HMGN2"	chr1	+	26473482	26473732	26473482	26473527	26474571	26474667
1968	"ENSG00000198830.11"	"HMGN2"	chr1	+	26473482	26474135	26473482	26473527	26474571	26474667
1969	"ENSG00000198830.11"	"HMGN2"	chr1	+	26473482	26474135	26473482	26473732	26474571	26474667
1973	"ENSG00000186298.12"	"PPP1CC"	chr12	-	110722471	110722695	110722623	110722695	110722134	110722269
1980	"ENSG00000196352.15"	"CD55"	chr1	+	207336692	207337409	207336692	207336818	207339396	207339417
1988	"ENSG00000101365.21"	"IDH3B"	chr20	-	2660456	2660829	2660696	2660829	2660262	2660365
1992	"ENSG00000160789.20"	"LMNA"	chr1	+	156138487	156138757	156138487	156138607	156139769	156140013
1995	"ENSG00000225511.7"	"LINC00475"	chr9	+	92141998	92142104	92141998	92142051	92144477	92144567
2020	"ENSG00000168300.14"	"PCMTD1"	chr8	-	51860844	51861246	51860860	51861246	51845660	51845763
2025	"ENSG00000168291.13"	"PDHB"	chr3	-	58431730	58431984	58431876	58431984	58430656	58430942
2055	"ENSG00000163435.16"	"ELF3"	chr1	+	202011956	202012436	202011956	202012178	202012639	202012759
2057	"ENSG00000176393.11"	"RNPEP"	chr1	+	201996146	201996409	201996146	201996263	201999901	202000015
2075	"ENSG00000166435.15"	"XRRA1"	chr11	-	74933800	74933872	74933824	74933872	74921213	74921347
2084	"ENSG00000175164.15"	"ABO"	chr9	-	133258041	133258132	133258096	133258132	133257523	133257542
2090	"ENSG00000047410.14"	"TPR"	chr1	-	186341251	186343473	186343325	186343473	186341027	186341159
2102	"ENSG00000051825.15"	"MPHOSPH9"	chr12	-	123227462	123227616	123227545	123227616	123226287	123226351
2109	"ENSG00000182149.21"	"IST1"	chr16	+	71895552	71895595	71895552	71895589	71915628	71915728
