ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
131	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29291564	29291599	29286922	29287134
132	"ENSG00000182944"	"EWSR1"	chr22	+	29292487	29292606	29292499	29292606	29288605	29288755
134	"ENSG00000182944"	"EWSR1"	chr22	+	29291561	29291599	29291564	29291599	29288986	29289062
135	"ENSG00000182944"	"EWSR1"	chr22	+	29292487	29292606	29292499	29292606	29292158	29292169
138	"ENSG00000100027"	"YPEL1"	chr22	-	21703838	21704125	21703838	21703882	21710486	21710908
139	"ENSG00000100151"	"PICK1"	chr22	+	38057752	38057850	38057819	38057850	38057264	38057436
140	"ENSG00000100151"	"PICK1"	chr22	+	38057752	38057850	38057819	38057850	38057482	38057587
141	"ENSG00000183963"	"SMTN"	chr22	+	31082909	31083002	31082915	31083002	31080675	31080754
146	"ENSG00000183963"	"SMTN"	chr22	+	31096997	31097338	31097268	31097338	31095533	31095609
148	"ENSG00000183963"	"SMTN"	chr22	+	31099061	31099896	31099744	31099896	31098666	31098840
149	"ENSG00000183963"	"SMTN"	chr22	+	31099661	31099896	31099744	31099896	31099064	31099179
152	"ENSG00000100429"	"HDAC10"	chr22	-	50245674	50246092	50245674	50245827	50246297	50246376
155	"ENSG00000100429"	"HDAC10"	chr22	-	50248830	50248890	50248830	50248859	50249327	50249454
159	"ENSG00000170638"	"TRABD"	chr22	+	50197822	50198186	50198074	50198186	50197448	50197588
168	"ENSG00000093010"	"COMT"	chr22	+	19962232	19962815	19962526	19962815	19961696	19961874
170	"ENSG00000100417"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584526	41584603
172	"ENSG00000015475"	"BID"	chr22	-	17739348	17740176	17739348	17739488	17750104	17750174
173	"ENSG00000100401"	"RANGAP1"	chr22	-	41280932	41281212	41280932	41281082	41284900	41285153
174	"ENSG00000100401"	"RANGAP1"	chr22	-	41280932	41281212	41280932	41281082	41285543	41285965
175	"ENSG00000100401"	"RANGAP1"	chr22	-	41280932	41281212	41280932	41281082	41285985	41286187
177	"ENSG00000100416"	"TRMU"	chr22	+	46350345	46350463	46350349	46350463	46337778	46337944
190	"ENSG00000100031"	"GGT1"	chr22	+	24609961	24610033	24609964	24610033	24603183	24603335
192	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610357	24610531	24607953	24608023
193	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610454	24610531	24607953	24608023
194	"ENSG00000100031"	"GGT1"	chr22	+	24610357	24610531	24610454	24610531	24607953	24608023
195	"ENSG00000100031"	"GGT1"	chr22	+	24609961	24610033	24609964	24610033	24608989	24609231
196	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610357	24610531	24608989	24609231
201	"ENSG00000100014"	"SPECC1L"	chr22	+	24321287	24322918	24321404	24322918	24313312	24313466
202	"ENSG00000133466"	"C1QTNF6"	chr22	-	37182151	37182735	37182151	37182582	37185217	37185455
205	"ENSG00000100109"	"TFIP11"	chr22	-	26510616	26510692	26510616	26510667	26512098	26512175
206	"ENSG00000100109"	"TFIP11"	chr22	-	26510616	26510702	26510616	26510667	26512098	26512175
223	"ENSG00000100320"	"RBFOX2"	chr22	-	35781599	35781746	35781599	35781743	35938846	35938897
256	"ENSG00000226287"	"TMEM191A"	chr22	+	20703632	20704040	20703967	20704040	20703467	20703524
263	"ENSG00000278558"	"TMEM191B"	chr22	+	18529605	18530008	18529935	18530008	18529440	18529497
266	"ENSG00000067048"	"DDX3Y"	chrY	+	12914883	12915227	12915066	12915227	12914563	12914649
270	"ENSG00000131002"	"TXLNGY"	chrY	+	19593398	19597665	19597590	19597665	19567349	19567570
271	"ENSG00000131002"	"TXLNGY"	chrY	+	19588369	19588650	19588542	19588650	19587209	19587507
273	"ENSG00000131002"	"TXLNGY"	chrY	+	19591779	19591959	19591919	19591959	19587209	19587507
275	"ENSG00000131002"	"TXLNGY"	chrY	+	19591779	19591959	19591919	19591959	19590752	19590772
278	"ENSG00000231535"	"LINC00278"	chrY	+	3096994	3097056	3096997	3097056	3058656	3058784
288	"ENSG00000167491"	"GATAD2A"	chr19	+	19465339	19465614	19465344	19465614	19427695	19427992
289	"ENSG00000167491"	"GATAD2A"	chr19	+	19465339	19465614	19465344	19465614	19457111	19457229
290	"ENSG00000167491"	"GATAD2A"	chr19	+	19465339	19465614	19465344	19465614	19458465	19458614
294	"ENSG00000105576"	"TNPO2"	chr19	-	12705681	12705830	12705681	12705768	12706009	12706109
297	"ENSG00000105576"	"TNPO2"	chr19	-	12723248	12723365	12723248	12723360	12723768	12724011
298	"ENSG00000105576"	"TNPO2"	chr19	-	12723248	12723365	12723248	12723360	12723772	12723932
301	"ENSG00000120784"	"ZFP30"	chr19	-	37654711	37654879	37654711	37654785	37655099	37655412
314	"ENSG00000089356"	"FXYD3"	chr19	+	35122764	35122954	35122917	35122954	35121221	35121245
324	"ENSG00000267179"	NA	chr19	+	11977028	11977164	11977037	11977164	11961660	11961758
328	"ENSG00000105700"	"KXD1"	chr19	+	18560099	18560550	18560419	18560550	18559172	18559285
332	"ENSG00000064961"	"HMG20B"	chr19	+	3575501	3575660	3575539	3575660	3573691	3573800
339	"ENSG00000105607"	"GCDH"	chr19	+	12897302	12897863	12897702	12897863	12896909	12897013
346	"ENSG00000105699"	"LSR"	chr19	+	35266835	35266967	35266838	35266967	35266358	35266532
348	"ENSG00000189144"	"ZNF573"	chr19	-	37771563	37771696	37771563	37771690	37772937	37772982
355	"ENSG00000170906"	"NDUFA3"	chr19	+	54106763	54106961	54106810	54106961	54103113	54103188
376	"ENSG00000132024"	"CC2D1A"	chr19	+	13927174	13928030	13927892	13928030	13926977	13927077
379	"ENSG00000104957"	"CCDC130"	chr19	+	13759099	13759272	13759110	13759272	13758867	13759010
387	"ENSG00000011243"	"AKAP8L"	chr19	-	15397713	15399410	15397713	15397855	15400294	15400358
388	"ENSG00000011243"	"AKAP8L"	chr19	-	15397713	15399984	15397713	15397855	15400294	15400358
390	"ENSG00000011243"	"AKAP8L"	chr19	-	15397713	15400358	15397713	15399410	15400793	15400864
400	"ENSG00000171124"	"FUT3"	chr19	-	5846425	5846966	5846425	5846618	5848739	5848771
401	"ENSG00000171124"	"FUT3"	chr19	-	5846425	5846618	5846425	5846564	5849477	5849545
435	"ENSG00000129351"	"ILF3"	chr19	+	10683124	10683262	10683136	10683262	10681992	10682192
448	"ENSG00000099804"	"CDC34"	chr19	+	541338	542087	541345	542087	536242	536340
453	"ENSG00000005007"	"UPF1"	chr19	+	18865288	18865778	18865560	18865778	18864169	18864251
456	"ENSG00000132017"	"DCAF15"	chr19	+	13959581	13959673	13959583	13959673	13959044	13959479
464	"ENSG00000123815"	"COQ8B"	chr19	-	40703540	40703855	40703540	40703622	40710058	40710136
473	"ENSG00000160410"	"SHKBP1"	chr19	+	40583600	40583717	40583608	40583717	40583465	40583485
482	"ENSG00000142541"	"RPL13A"	chr19	+	49490231	49490576	49490474	49490576	49489849	49489922
484	"ENSG00000142541"	"RPL13A"	chr19	+	49490778	49491547	49491424	49491547	49490474	49490576
495	"ENSG00000076944"	"STXBP2"	chr19	+	7642428	7642823	7642765	7642823	7642202	7642333
505	"ENSG00000099797"	"TECR"	chr19	+	14565065	14565290	14565201	14565290	14564948	14564992
521	"ENSG00000142546"	"NOSIP"	chr19	-	49557089	49558978	49557089	49557249	49559933	49560039
533	"ENSG00000104872"	"PIH1D1"	chr19	-	49451484	49451591	49451484	49451578	49453392	49453494
537	"ENSG00000205517"	"RGL3"	chr19	-	11406721	11406864	11406721	11406831	11411252	11411444
538	"ENSG00000205517"	"RGL3"	chr19	-	11406721	11406864	11406721	11406831	11415936	11416148
539	"ENSG00000205517"	"RGL3"	chr19	-	11406721	11406864	11406721	11406831	11416613	11416667
541	"ENSG00000205517"	"RGL3"	chr19	-	11416613	11417059	11416613	11416667	11418670	11418784
547	"ENSG00000232871"	"SEC1P"	chr19	+	48673138	48673267	48673155	48673267	48663196	48663267
551	"ENSG00000063176"	"SPHK2"	chr19	+	48625890	48626362	48626067	48626362	48624005	48624430
552	"ENSG00000063176"	"SPHK2"	chr19	+	48625890	48626362	48626067	48626362	48624951	48625076
553	"ENSG00000063177"	"RPL18"	chr19	-	48615876	48615946	48615876	48615905	48616725	48616824
565	"ENSG00000166398"	"GARRE1"	chr19	+	34349015	34349153	34349119	34349153	34347876	34348042
566	"ENSG00000168661"	"ZNF30"	chr19	+	34933610	34933723	34933624	34933723	34931842	34931993
567	"ENSG00000168661"	"ZNF30"	chr19	+	34933610	34933723	34933627	34933723	34931842	34931993
569	"ENSG00000115268"	"RPS15"	chr19	+	1438806	1438892	1438810	1438892	1438418	1438580
615	"ENSG00000130811"	"EIF3G"	chr19	-	10118867	10119171	10118867	10118956	10119653	10119700
622	"ENSG00000115257"	"PCSK4"	chr19	-	1483649	1483941	1483649	1483767	1484026	1484127
625	"ENSG00000063244"	"U2AF2"	chr19	+	55662501	55662618	55662504	55662618	55661770	55661834
626	"ENSG00000173581"	"CCDC106"	chr19	+	55648945	55649077	55649001	55649077	55641061	55641183
629	"ENSG00000063241"	"ISOC2"	chr19	-	55455259	55455378	55455259	55455330	55456348	55456489
632	"ENSG00000089327"	"FXYD5"	chr19	+	35166141	35166325	35166250	35166325	35164155	35164245
642	"ENSG00000104835"	"SARS2"	chr19	-	38921526	38921667	38921526	38921596	38922001	38922078
647	"ENSG00000213024"	"NUP62"	chr19	-	49927693	49927848	49927693	49927815	49929349	49929763
648	"ENSG00000213024"	"NUP62"	chr19	-	49927693	49927848	49927693	49927815	49929416	49929504
654	"ENSG00000123143"	"PKN1"	chr19	+	14470770	14470851	14470781	14470851	14470631	14470682
657	"ENSG00000065000"	"AP3D1"	chr19	-	2109085	2109958	2109085	2109207	2110135	2110224
659	"ENSG00000065000"	"AP3D1"	chr19	-	2112859	2112967	2112859	2112931	2114124	2114302
684	"ENSG00000105053"	"VRK3"	chr19	-	50009235	50009385	50009235	50009289	50015731	50015793
701	"ENSG00000196235"	"SUPT5H"	chr19	+	39457674	39457740	39457700	39457740	39445881	39445965
702	"ENSG00000105193"	"RPS16"	chr19	-	39433521	39433761	39433521	39433569	39435606	39435708
703	"ENSG00000105193"	"RPS16"	chr19	-	39435606	39435708	39435606	39435705	39435847	39435949
718	"ENSG00000126254"	"RBM42"	chr19	+	35633076	35633252	35633097	35633252	35632935	35633001
719	"ENSG00000126254"	"RBM42"	chr19	+	35633076	35633252	35633100	35633252	35632935	35633001
720	"ENSG00000126254"	"RBM42"	chr19	+	35633097	35633252	35633100	35633252	35632935	35633001
721	"ENSG00000126254"	"RBM42"	chr19	+	35637157	35637352	35637249	35637352	35634255	35634373
747	"ENSG00000062822"	"POLD1"	chr19	+	50398847	50399053	50398850	50399053	50395024	50395150
755	"ENSG00000142396"	"ERVK3-1"	chr19	+	58312165	58312462	58312196	58312462	58312020	58312061
758	"ENSG00000181666"	"ZNF875"	chr19	+	37347189	37347316	37347231	37347316	37324207	37324265
759	"ENSG00000181666"	"ZNF875"	chr19	+	37347189	37347316	37347231	37347316	37325153	37325274
767	"ENSG00000105698"	"USF2"	chr19	+	35269445	35269699	35269580	35269699	35269107	35269163
768	"ENSG00000105698"	"USF2"	chr19	+	35270717	35270805	35270758	35270805	35269580	35269699
795	"ENSG00000131115"	"ZNF227"	chr19	+	44213086	44213244	44213089	44213244	44212622	44212763
796	"ENSG00000131115"	"ZNF227"	chr19	+	44228445	44228572	44228486	44228572	44213089	44213244
798	"ENSG00000104783"	"KCNN4"	chr19	-	43771999	43772135	43771999	43772103	43774191	43774619
819	"ENSG00000161558"	"TMEM143"	chr19	-	48360071	48360183	48360071	48360176	48363290	48363674
839	"ENSG00000268362"	NA	chr19	+	24063815	24063941	24063818	24063941	24049404	24049548
842	"ENSG00000188493"	"C19orf54"	chr19	-	40740861	40741065	40740861	40741008	40741365	40741680
843	"ENSG00000188493"	"C19orf54"	chr19	-	40743914	40743981	40743914	40743975	40744066	40744196
848	"ENSG00000064545"	"TMEM161A"	chr19	-	19133129	19133357	19133129	19133210	19134783	19134916
860	"ENSG00000105393"	"BABAM1"	chr19	+	17268793	17269091	17268801	17269091	17267442	17267516
862	"ENSG00000105393"	"BABAM1"	chr19	+	17268755	17269091	17268793	17269091	17268558	17268664
867	"ENSG00000180957"	"PITPNB"	chr22	-	27896551	27896634	27896551	27896626	27897800	27897892
876	"ENSG00000167460"	"TPM4"	chr19	+	16088026	16089120	16089044	16089120	16086422	16086540
882	"ENSG00000105397"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10378213	10378508
883	"ENSG00000105397"	"TYK2"	chr19	-	10368294	10368418	10368294	10368371	10379614	10379779
907	"ENSG00000167658"	"EEF2"	chr19	-	3982245	3982424	3982245	3982313	3982806	3983018
914	"ENSG00000104897"	"SF3A2"	chr19	+	2246752	2247022	2246881	2247022	2245445	2245555
915	"ENSG00000172081"	"MOB3A"	chr19	-	2085174	2085328	2085174	2085325	2096225	2096326
918	"ENSG00000031823"	"RANBP3"	chr19	-	5957917	5957973	5957917	5957935	5965732	5965922
919	"ENSG00000031823"	"RANBP3"	chr19	-	5957917	5957968	5957917	5957935	5974349	5974431
920	"ENSG00000031823"	"RANBP3"	chr19	-	5957917	5957973	5957917	5957935	5974349	5974431
921	"ENSG00000031823"	"RANBP3"	chr19	-	5957917	5957973	5957917	5957968	5974349	5974431
933	"ENSG00000198858"	"R3HDM4"	chr19	-	901975	902130	901975	902067	902241	902410
937	"ENSG00000099622"	"CIRBP"	chr19	+	1270866	1271036	1270927	1271036	1266652	1266701
938	"ENSG00000099622"	"CIRBP"	chr19	+	1270866	1271036	1270927	1271036	1267228	1267292
939	"ENSG00000099622"	"CIRBP"	chr19	+	1270866	1271036	1270927	1271036	1267411	1267443
952	"ENSG00000078699"	"CBFA2T2"	chr20	+	33640340	33640531	33640343	33640531	33636639	33636708
954	"ENSG00000080845"	"DLGAP4"	chr20	+	36499587	36499676	36499602	36499676	36497446	36497602
972	"ENSG00000000419"	"DPM1"	chr20	-	50940864	50940955	50940864	50940933	50941128	50941209
974	"ENSG00000101224"	"CDC25B"	chr20	+	3797621	3797749	3797663	3797749	3786771	3787139
975	"ENSG00000101224"	"CDC25B"	chr20	+	3797621	3797749	3797663	3797749	3795738	3795879
983	"ENSG00000124201"	"ZNFX1"	chr20	-	49275778	49275887	49275778	49275879	49277929	49278041
993	"ENSG00000092758"	"COL9A3"	chr20	+	62836186	62836532	62836477	62836532	62835920	62835953
1023	"ENSG00000214078"	"CPNE1"	chr20	-	35658929	35659014	35658929	35658982	35664878	35664932
1024	"ENSG00000131051"	"RBM39"	chr20	-	35709223	35709309	35709223	35709274	35710282	35710566
1028	"ENSG00000131051"	"RBM39"	chr20	-	35709223	35709274	35709223	35709256	35714184	35714389
1032	"ENSG00000131051"	"RBM39"	chr20	-	35738967	35740887	35738967	35739017	35741940	35742236
1034	"ENSG00000198900"	"TOP1"	chr20	+	41092471	41097341	41097219	41097341	41081164	41081240
1035	"ENSG00000198900"	"TOP1"	chr20	+	41092471	41097341	41097219	41097341	41084461	41084568
1041	"ENSG00000149600"	"COMMD7"	chr20	-	32728088	32728142	32728088	32728139	32742475	32742565
1045	"ENSG00000089006"	"SNX5"	chr20	-	17953995	17954223	17953995	17954117	17956932	17957037
1055	"ENSG00000125967"	"NECAB3"	chr20	-	33658721	33658834	33658721	33658816	33659496	33659732
1079	"ENSG00000078747"	"ITCH"	chr20	+	34479629	34479789	34479694	34479789	34477771	34477906
1081	"ENSG00000149636"	"DSN1"	chr20	-	36770872	36771024	36770872	36770977	36771424	36771473
1083	"ENSG00000149636"	"DSN1"	chr20	-	36770872	36771193	36770872	36771024	36771424	36771473
1093	"ENSG00000244687"	"UBE2V1"	chr20	-	50098881	50098981	50098881	50098964	50115484	50115959
1094	"ENSG00000244462"	"RBM12"	chr20	-	35658929	35659014	35658929	35658982	35664801	35664889
1097	"ENSG00000254995"	"STX16-NPEPL1"	chr20	+	58673630	58673711	58673637	58673711	58671153	58671297
1111	"ENSG00000166619"	"BLCAP"	chr20	-	37521318	37521451	37521318	37521409	37527573	37527723
1121	"ENSG00000100991"	"TRPC4AP"	chr20	-	35021189	35021356	35021189	35021332	35044504	35044712
1126	"ENSG00000197586"	"ENTPD6"	chr20	+	25207075	25207397	25207078	25207397	25196153	25196254
1135	"ENSG00000101104"	"PABPC1L"	chr20	+	44930459	44930726	44930517	44930726	44921593	44921731
1139	"ENSG00000101104"	"PABPC1L"	chr20	+	44933056	44933185	44933071	44933185	44932681	44932713
1143	"ENSG00000101104"	"PABPC1L"	chr20	+	44938044	44938191	44938060	44938191	44936893	44936976
1144	"ENSG00000101104"	"PABPC1L"	chr20	+	44938044	44938191	44938101	44938191	44936893	44936976
1145	"ENSG00000101104"	"PABPC1L"	chr20	+	44938060	44938191	44938101	44938191	44936893	44936976
1150	"ENSG00000088340"	"FER1L4"	chr20	-	35579257	35579492	35579257	35579456	35595476	35595593
1155	"ENSG00000166913"	"YWHAB"	chr20	+	44887544	44887742	44887647	44887742	44886878	44886978
1172	"ENSG00000089057"	"SLC23A2"	chr20	-	4970792	4970919	4970792	4970915	5001405	5001510
1174	"ENSG00000171456"	"ASXL1"	chr20	+	32360709	32360806	32360793	32360806	32358965	32359851
1207	"ENSG00000088826"	"SMOX"	chr20	+	4182088	4182848	4182482	4182848	4181802	4181976
1208	"ENSG00000125898"	"FAM110A"	chr20	+	844707	846279	844710	846279	841274	841316
1215	"ENSG00000221983"	"UBA52"	chr19	+	18574869	18575241	18575056	18575241	18573661	18573748
1228	"ENSG00000180879"	"SSR4"	chrX	+	153796433	153796552	153796438	153796552	153795662	153795861
1234	"ENSG00000238105"	"GOLGA2P5"	chr12	-	100166330	100166663	100166330	100166636	100167053	100167141
1248	"ENSG00000106608"	"URGCP"	chr7	-	43887789	43887816	43887789	43887811	43905620	43906311
1249	"ENSG00000106608"	"URGCP"	chr7	-	43887789	43887816	43887789	43887811	43910730	43910852
1250	"ENSG00000106608"	"URGCP"	chr7	-	43887789	43887816	43887789	43887811	43926131	43926411
1253	"ENSG00000124357"	"NAGK"	chr2	+	71075554	71076701	71076603	71076701	71072640	71073594
1261	"ENSG00000153914"	"SREK1"	chr5	+	66162413	66163922	66163791	66163922	66162108	66162273
1270	"ENSG00000122126"	"OCRL"	chrX	+	129540743	129540823	129540747	129540823	129540274	129540478
1277	"ENSG00000126777"	"KTN1"	chr14	+	55671565	55671877	55671784	55671877	55670728	55670809
1282	"ENSG00000128973"	"CLN6"	chr15	-	68209636	68209759	68209636	68209720	68211262	68213332
1305	"ENSG00000108848"	"LUC7L3"	chr17	+	50738136	50738199	50738140	50738199	50736959	50737026
1306	"ENSG00000108848"	"LUC7L3"	chr17	+	50738136	50738199	50738140	50738199	50737286	50737479
1308	"ENSG00000108848"	"LUC7L3"	chr17	+	50749218	50749344	50749223	50749344	50748388	50748416
1326	"ENSG00000165280"	"VCP"	chr9	-	35068250	35068362	35068250	35068354	35071756	35072205
1346	"ENSG00000011132"	"APBA3"	chr19	-	3751188	3751553	3751188	3751329	3752507	3752720
1349	"ENSG00000114745"	"GORASP1"	chr3	-	39100304	39100503	39100304	39100454	39100787	39101102
1354	"ENSG00000114107"	"CEP70"	chr3	-	138571265	138571356	138571265	138571353	138572858	138572984
1365	"ENSG00000242612"	"DECR2"	chr16	+	406345	406833	406735	406833	404955	405024
1371	"ENSG00000069493"	"CLEC2D"	chr12	+	9693415	9693948	9693824	9693948	9693033	9693115
1373	"ENSG00000161677"	"JOSD2"	chr19	-	50510285	50510448	50510285	50510445	50511074	50511159
1386	"ENSG00000198755"	"RPL10A"	chr6	+	35468946	35469529	35469380	35469529	35468798	35468873
1395	"ENSG00000166896"	"ATP23"	chr12	+	57951757	57951895	57951761	57951895	57946994	57947076
1399	"ENSG00000132780"	"NASP"	chr1	+	45604916	45605016	45604935	45605016	45591222	45591270
1402	"ENSG00000133142"	"TCEAL4"	chrX	+	103585969	103586291	103586218	103586291	103585562	103585624
1403	"ENSG00000133142"	"TCEAL4"	chrX	+	103585858	103586291	103586218	103586291	103585614	103585683
1405	"ENSG00000106133"	"NSUN5P2"	chr7	-	72948891	72949102	72948891	72948980	72949312	72949491
1408	"ENSG00000239969"	NA	chr7	+	102365973	102366076	102366017	102366076	102364297	102364411
1413	"ENSG00000106268"	"NUDT1"	chr7	+	2242904	2243048	2242924	2243048	2242260	2242292
1421	"ENSG00000122952"	"ZWINT"	chr10	-	56359686	56360383	56359686	56359853	56361195	56361259
1426	"ENSG00000008311"	"AASS"	chr7	-	122086011	122086239	122086011	122086179	122087596	122087694
1428	"ENSG00000008311"	"AASS"	chr7	-	122086011	122086239	122086011	122086115	122091702	122091843
1429	"ENSG00000008311"	"AASS"	chr7	-	122086011	122086239	122086011	122086179	122091702	122091843
1454	"ENSG00000204392"	"LSM2"	chr6	-	31806074	31806142	31806074	31806121	31806754	31806966
1455	"ENSG00000250920"	NA	chr4	-	103550588	103551314	103550588	103550899	103552500	103553242
1456	"ENSG00000250920"	NA	chr4	-	103550588	103551317	103550588	103550899	103552500	103553242
1457	"ENSG00000250920"	NA	chr4	-	103550588	103551317	103550588	103551314	103552500	103553242
1465	"ENSG00000102878"	"HSF4"	chr16	+	67166319	67166395	67166323	67166395	67166046	67166070
1466	"ENSG00000102878"	"HSF4"	chr16	+	67166557	67166622	67166587	67166622	67166310	67166369
1474	"ENSG00000106123"	"EPHB6"	chr7	+	142862755	142863327	142863126	142863327	142861051	142861186
1476	"ENSG00000106123"	"EPHB6"	chr7	+	142865959	142866605	142866480	142866605	142865474	142865630
1479	"ENSG00000144161"	"ZC3H8"	chr2	-	112231837	112231947	112231837	112231945	112233259	112233371
1484	"ENSG00000105974"	"CAV1"	chr7	+	116526524	116526689	116526557	116526689	116525627	116525805
1485	"ENSG00000105974"	"CAV1"	chr7	+	116526524	116526689	116526557	116526689	116526276	116526388
1489	"ENSG00000152292"	"SH2D6"	chr2	+	85422429	85422490	85422436	85422490	85418930	85419244
1496	"ENSG00000077713"	"SLC25A43"	chrX	+	119451849	119452143	119452008	119452143	119410189	119410362
1497	"ENSG00000077713"	"SLC25A43"	chrX	+	119451849	119452143	119452008	119452143	119426181	119426354
1503	"ENSG00000091140"	"DLD"	chr7	+	107904862	107905058	107904957	107905058	107904662	107904746
1532	"ENSG00000131504"	"DIAPH1"	chr5	-	141526296	141526461	141526296	141526459	141527572	141527697
1533	"ENSG00000131504"	"DIAPH1"	chr5	-	141534334	141534442	141534334	141534433	141571925	141572040
1540	"ENSG00000130429"	"ARPC1B"	chr7	+	99377337	99377455	99377357	99377455	99376443	99376574
1543	"ENSG00000237080"	"EHMT2-AS1"	chr6	+	31882672	31884204	31883882	31884204	31881395	31881560
1544	"ENSG00000213199"	"ASIC3"	chr7	+	151052165	151052474	151052415	151052474	151051982	151052062
1558	"ENSG00000268750"	NA	chr19	+	57856103	57856233	57856106	57856233	57820493	57820549
1577	"ENSG00000105856"	"HBP1"	chr7	+	107179816	107180062	107179878	107180062	107169002	107169185
1594	"ENSG00000077454"	"LRCH4"	chr7	-	100577085	100577389	100577085	100577154	100577496	100577558
1600	"ENSG00000075711"	"DLG1"	chr3	-	197076585	197076685	197076585	197076682	197085579	197085756
1608	"ENSG00000106617"	"PRKAG2"	chr7	-	151595344	151595454	151595344	151595451	151631637	151631885
1629	"ENSG00000165609"	"NUDT5"	chr10	-	12170716	12170908	12170716	12170770	12172764	12172866
1637	"ENSG00000001626"	"CFTR"	chr7	+	117652841	117652931	117652842	117652931	117642437	117642593
1655	"ENSG00000153956"	"CACNA2D1"	chr7	-	81997178	81997250	81997178	81997235	82005422	82005497
1671	"ENSG00000167333"	"TRIM68"	chr11	-	4602151	4602412	4602151	4602406	4603244	4603340
1673	"ENSG00000106245"	"BUD31"	chr7	+	99410033	99410169	99410036	99410169	99409084	99409245
1674	"ENSG00000119402"	"FBXW2"	chr9	-	120787768	120788278	120787768	120788186	120792886	120793257
1677	"ENSG00000001631"	"KRIT1"	chr7	-	92242033	92242161	92242033	92242137	92245426	92245915
1678	"ENSG00000001631"	"KRIT1"	chr7	-	92245426	92245595	92245426	92245574	92245789	92245920
1679	"ENSG00000183137"	"CEP57L1"	chr6	+	109150117	109150239	109150165	109150239	109106034	109106090
1687	"ENSG00000135249"	"RINT1"	chr7	+	105542407	105542649	105542491	105542649	105536657	105536749
1691	"ENSG00000169718"	"DUS1L"	chr17	-	82060700	82060783	82060700	82060780	82060860	82060961
1698	"ENSG00000120798"	"NR2C1"	chr12	-	95028386	95028524	95028386	95028509	95049067	95049233
1705	"ENSG00000009950"	"MLXIPL"	chr7	-	73596638	73596789	73596638	73596786	73597181	73597713
1713	"ENSG00000129566"	"TEP1"	chr14	-	20371488	20371632	20371488	20371607	20372732	20372857
1736	"ENSG00000089280"	"FUS"	chr16	+	31183857	31184002	31183860	31184002	31180138	31180227
1737	"ENSG00000089280"	"FUS"	chr16	+	31183857	31184002	31183860	31184002	31182397	31182422
1741	"ENSG00000106462"	"EZH2"	chr7	-	148816683	148817391	148816683	148816778	148817876	148818117
1744	"ENSG00000196975"	"ANXA4"	chr2	+	69807905	69810673	69810593	69810673	69806384	69806498
1752	"ENSG00000016402"	"IL20RA"	chr6	-	137009316	137009492	137009316	137009426	137011273	137011452
1754	"ENSG00000016402"	"IL20RA"	chr6	-	137009316	137009492	137009316	137009426	137044640	137045180
