ID	GeneID	geneSymbol	chr	strand	riExonStart_0base	riExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
53	"ENSG00000237484"	"LINC01684"	chr21	+	24488112	24488912	24488112	24488309	24488479	24488912
54	"ENSG00000275464"	NA	chr21	-	5135934	5137474	5135934	5136043	5137326	5137474
55	"ENSG00000275464"	NA	chr21	-	5139697	5141103	5139697	5139878	5140952	5141103
56	"ENSG00000156253"	"RWDD2B"	chr21	-	29008239	29008621	29008239	29008307	29008394	29008621
57	"ENSG00000232884"	NA	chr21	-	14753323	14753852	14753323	14753394	14753800	14753852
58	"ENSG00000187860"	"CCDC157"	chr22	+	30370325	30371727	30370325	30370950	30371649	30371727
59	"ENSG00000100038"	"TOP3B"	chr22	-	21957026	21958693	21957026	21957595	21958491	21958693
60	"ENSG00000100038"	"TOP3B"	chr22	-	21959131	21959736	21959131	21959232	21959586	21959736
61	"ENSG00000100038"	"TOP3B"	chr22	-	21962428	21962893	21962428	21962602	21962746	21962893
62	"ENSG00000100034"	"PPM1F"	chr22	-	21924875	21925662	21924875	21925028	21925568	21925662
63	"ENSG00000159496"	"RGL4"	chr22	+	23691305	23692528	23691305	23692209	23692334	23692528
64	"ENSG00000159496"	"RGL4"	chr22	+	23698554	23698978	23698554	23698645	23698843	23698978
65	"ENSG00000205560"	"CPT1B"	chr22	-	50571157	50571539	50571157	50571292	50571374	50571539
66	"ENSG00000025708"	"TYMP"	chr22	-	50526000	50526476	50526000	50526141	50526245	50526476
67	"ENSG00000025708"	"TYMP"	chr22	-	50526000	50526476	50526000	50526156	50526245	50526476
68	"ENSG00000100258"	"LMF2"	chr22	-	50504339	50504727	50504339	50504451	50504558	50504727
69	"ENSG00000100336"	"APOL4"	chr22	-	36201699	36202055	36201699	36201796	36201992	36202055
70	"ENSG00000100336"	"APOL4"	chr22	-	36201699	36202055	36201699	36201841	36201992	36202055
71	"ENSG00000100336"	"APOL4"	chr22	-	36201699	36202055	36201699	36201888	36201992	36202055
72	"ENSG00000128272"	"ATF4"	chr22	+	39521353	39521671	39521353	39521475	39521562	39521671
73	"ENSG00000099957"	"P2RX6"	chr22	+	21026010	21026329	21026010	21026076	21026251	21026329
74	"ENSG00000099957"	"P2RX6"	chr22	+	21026419	21028008	21026419	21026957	21027507	21028008
75	"ENSG00000099942"	"CRKL"	chr22	+	20949710	20953747	20949710	20949927	20953205	20953747
76	"ENSG00000100412"	"ACO2"	chr22	+	41517596	41518572	41517596	41517631	41518480	41518572
77	"ENSG00000100412"	"ACO2"	chr22	+	41522829	41523278	41522829	41522987	41523204	41523278
78	"ENSG00000100412"	"ACO2"	chr22	+	41525192	41526453	41525192	41525348	41526261	41526453
79	"ENSG00000100412"	"ACO2"	chr22	+	41527287	41528022	41527287	41527420	41527900	41528022
80	"ENSG00000239900"	"ADSL"	chr22	+	40349831	40353117	40349831	40350035	40353072	40353117
81	"ENSG00000239900"	"ADSL"	chr22	+	40358863	40359306	40358863	40359035	40359259	40359306
82	"ENSG00000239900"	"ADSL"	chr22	+	40360401	40361342	40360401	40360492	40361087	40361342
83	"ENSG00000239900"	"ADSL"	chr22	+	40360401	40361342	40360401	40360492	40361272	40361342
84	"ENSG00000239900"	"ADSL"	chr22	+	40361272	40363071	40361272	40361342	40361487	40363071
85	"ENSG00000239900"	"ADSL"	chr22	+	40361272	40363071	40361272	40361342	40362980	40363071
86	"ENSG00000239900"	"ADSL"	chr22	+	40361487	40363071	40361487	40361635	40362980	40363071
87	"ENSG00000239900"	"ADSL"	chr22	+	40361487	40363071	40361487	40361666	40362980	40363071
88	"ENSG00000239900"	"ADSL"	chr22	+	40361487	40363071	40361487	40361677	40362980	40363071
89	"ENSG00000133460"	"SLC2A11"	chr22	+	23882758	23884024	23882758	23882869	23883873	23884024
90	"ENSG00000133460"	"SLC2A11"	chr22	+	23882758	23884024	23882758	23882869	23883948	23884024
91	"ENSG00000133460"	"SLC2A11"	chr22	+	23883771	23884429	23883771	23883873	23884301	23884429
92	"ENSG00000100003"	"SEC14L2"	chr22	+	30415758	30416087	30415758	30415865	30415947	30416087
93	"ENSG00000186575"	"NF2"	chr22	+	29683019	29683915	29683019	29683064	29683700	29683915
94	"ENSG00000100276"	"RASL10A"	chr22	-	29312932	29313987	29312932	29313568	29313862	29313987
95	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288755	29291561	29291599
96	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291561	29291599
97	"ENSG00000182944"	"EWSR1"	chr22	+	29288605	29291599	29288605	29288786	29291564	29291599
98	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299280	29298732	29298895	29299194	29299280
99	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299851	29298732	29298895	29299598	29299851
100	"ENSG00000182944"	"EWSR1"	chr22	+	29298732	29299851	29298732	29299280	29299598	29299851
101	"ENSG00000161179"	"YDJC"	chr22	-	21629009	21629407	21629009	21629187	21629307	21629407
102	"ENSG00000161179"	"YDJC"	chr22	-	21629307	21629761	21629307	21629407	21629542	21629761
103	"ENSG00000161179"	"YDJC"	chr22	-	21629009	21629761	21629009	21629407	21629601	21629761
104	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38086241	38087264	38086241	38086449	38087123	38087264
105	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38087123	38088964	38087123	38087264	38088747	38088964
106	"ENSG00000128298"	"BAIAP2L2"	chr22	-	38089095	38089674	38089095	38089231	38089521	38089674
107	"ENSG00000100151"	"PICK1"	chr22	+	38073772	38074451	38073772	38073823	38074306	38074451
108	"ENSG00000183963"	"SMTN"	chr22	+	31080449	31080754	31080449	31080569	31080675	31080754
109	"ENSG00000183963"	"SMTN"	chr22	+	31096997	31097338	31096997	31097060	31097268	31097338
110	"ENSG00000183963"	"SMTN"	chr22	+	31099061	31099896	31099061	31099179	31099744	31099896
111	"ENSG00000133424"	"LARGE1"	chr22	-	33162225	33166832	33162225	33164364	33166635	33166832
112	"ENSG00000100167"	"SEPTIN3"	chr22	+	41994620	41998221	41994620	41994714	41996901	41998221
113	"ENSG00000167077"	"MEI1"	chr22	+	41793828	41794477	41793828	41793910	41794370	41794477
114	"ENSG00000100429"	"HDAC10"	chr22	-	50245674	50246092	50245674	50245827	50245909	50246092
115	"ENSG00000100429"	"HDAC10"	chr22	-	50246297	50246735	50246297	50246376	50246678	50246735
116	"ENSG00000100429"	"HDAC10"	chr22	-	50246678	50246966	50246678	50246735	50246874	50246966
117	"ENSG00000100429"	"HDAC10"	chr22	-	50248224	50248472	50248224	50248292	50248365	50248472
118	"ENSG00000170638"	"TRABD"	chr22	+	50197822	50198186	50197822	50197995	50198074	50198186
119	"ENSG00000184470"	"TXNRD2"	chr22	-	19875521	19877234	19875521	19875807	19877039	19877234
120	"ENSG00000184470"	"TXNRD2"	chr22	-	19875521	19877234	19875521	19875807	19877108	19877234
121	"ENSG00000184702"	"SEPTIN5"	chr22	+	19721821	19722339	19721821	19721957	19722236	19722339
122	"ENSG00000184702"	"SEPTIN5"	chr22	+	19722236	19723319	19722236	19722339	19722427	19723319
123	"ENSG00000128191"	"DGCR8"	chr22	+	20089668	20090258	20089668	20089811	20089975	20090258
124	"ENSG00000093010"	"COMT"	chr22	+	19961696	19962815	19961696	19961874	19962232	19962815
125	"ENSG00000093010"	"COMT"	chr22	+	19961696	19962815	19961696	19961874	19962526	19962815
126	"ENSG00000100417"	"PMM1"	chr22	-	41583958	41584372	41583958	41584058	41584280	41584372
127	"ENSG00000015475"	"BID"	chr22	-	17739348	17740176	17739348	17739488	17740081	17740176
128	"ENSG00000075275"	"CELSR1"	chr22	-	46361173	46364251	46361173	46363247	46363995	46364251
129	"ENSG00000100416"	"TRMU"	chr22	+	46355443	46357337	46355443	46355588	46356841	46357337
130	"ENSG00000251322"	"SHANK3"	chr22	+	50697998	50698803	50697998	50698122	50698689	50698803
131	"ENSG00000251322"	"SHANK3"	chr22	+	50697998	50698803	50697998	50698342	50698689	50698803
132	"ENSG00000100335"	"MIEF1"	chr22	+	39503695	39503877	39503695	39503722	39503810	39503877
133	"ENSG00000172250"	"SERHL"	chr22	+	42502350	42502768	42502350	42502392	42502748	42502768
134	"ENSG00000172250"	"SERHL"	chr22	+	42510630	42511927	42510630	42510724	42511815	42511927
135	"ENSG00000273032"	"DGCR5"	chr22	+	18987756	18988195	18987756	18987900	18988090	18988195
136	"ENSG00000100099"	"HPS4"	chr22	-	26465454	26466262	26465454	26465551	26466225	26466262
137	"ENSG00000100099"	"HPS4"	chr22	-	26466225	26468623	26466225	26466262	26468550	26468623
138	"ENSG00000198832"	"SELENOM"	chr22	-	31105929	31105965	31105929	31105950	31105953	31105965
139	"ENSG00000198832"	"SELENOM"	chr22	-	31105929	31107533	31105929	31105965	31107376	31107533
140	"ENSG00000099956"	"SMARCB1"	chr22	+	23791755	23793688	23791755	23791867	23793558	23793688
141	"ENSG00000099956"	"SMARCB1"	chr22	+	23791755	23793688	23791755	23791894	23793558	23793688
142	"ENSG00000099956"	"SMARCB1"	chr22	+	23800943	23803422	23800943	23801081	23803294	23803422
143	"ENSG00000099956"	"SMARCB1"	chr22	+	23800943	23803422	23800943	23801135	23803294	23803422
144	"ENSG00000099956"	"SMARCB1"	chr22	+	23800943	23803422	23800943	23801964	23803294	23803422
145	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610413	24610531
146	"ENSG00000100031"	"GGT1"	chr22	+	24610249	24610531	24610249	24610336	24610454	24610531
147	"ENSG00000100031"	"GGT1"	chr22	+	24628080	24628388	24628080	24628136	24628238	24628388
148	"ENSG00000100031"	"GGT1"	chr22	+	24628080	24628388	24628080	24628193	24628274	24628388
149	"ENSG00000100014"	"SPECC1L"	chr22	+	24321287	24322918	24321287	24321323	24321404	24322918
150	"ENSG00000100395"	"L3MBTL2"	chr22	+	41217122	41219536	41217122	41217202	41219418	41219536
151	"ENSG00000100395"	"L3MBTL2"	chr22	+	41227088	41227869	41227088	41227323	41227803	41227869
152	"ENSG00000231711"	"LINC00899"	chr22	-	46042573	46043699	46042573	46042640	46043562	46043699
153	"ENSG00000100124"	"ANKRD54"	chr22	-	37832957	37833206	37832957	37833082	37833158	37833206
154	"ENSG00000226741"	"LINC02554"	chr22	+	27316803	27317456	27316803	27317011	27317137	27317456
155	"ENSG00000100360"	"IFT27"	chr22	-	36758210	36764036	36758210	36758409	36763918	36764036
156	"ENSG00000100360"	"IFT27"	chr22	-	36775673	36776125	36775673	36775794	36776030	36776125
157	"ENSG00000138942"	"RNF185"	chr22	+	31204488	31207013	31204488	31204966	31205376	31207013
158	"ENSG00000186654"	"PRR5"	chr22	+	44702217	44702608	44702217	44702409	44702491	44702608
159	"ENSG00000100055"	"CYTH4"	chr22	+	37311455	37312174	37311455	37311527	37312019	37312174
160	"ENSG00000100365"	"NCF4"	chr22	+	36875652	36876094	36875652	36875783	36876028	36876094
161	"ENSG00000100365"	"NCF4"	chr22	+	36875652	36876094	36875652	36875787	36876028	36876094
162	"ENSG00000100225"	"FBXO7"	chr22	+	32487744	32493281	32487744	32487828	32493104	32493281
163	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998152	27997410	27997739	27997985	27998152
164	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998152	27997410	27997739	27998071	27998152
165	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998838	27997410	27997739	27998603	27998838
166	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27997410	27998838	27997410	27998152	27998603	27998838
167	"ENSG00000235954"	"TTC28-AS1"	chr22	+	27999429	28001658	27999429	28000437	28000895	28001658
168	"ENSG00000100325"	"ASCC2"	chr22	-	29793359	29793676	29793359	29793490	29793576	29793676
169	"ENSG00000185686"	"PRAME"	chr22	-	22556811	22557580	22556811	22556909	22557544	22557580
170	"ENSG00000185686"	"PRAME"	chr22	-	22556811	22557580	22556811	22556930	22557544	22557580
171	"ENSG00000185686"	"PRAME"	chr22	-	22556811	22557580	22556811	22556977	22557544	22557580
172	"ENSG00000185686"	"PRAME"	chr22	-	22556811	22557580	22556811	22557086	22557544	22557580
173	"ENSG00000274602"	"PI4KAP1"	chr22	-	18536649	18537412	18536649	18536808	18537291	18537412
174	"ENSG00000274602"	"PI4KAP1"	chr22	-	18536649	18537412	18536649	18536808	18537294	18537412
175	"ENSG00000274602"	"PI4KAP1"	chr22	-	18548010	18548469	18548010	18548118	18548317	18548469
176	"ENSG00000226287"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703692	20703967	20704040
177	"ENSG00000226287"	"TMEM191A"	chr22	+	20703632	20704040	20703632	20703751	20703967	20704040
178	"ENSG00000281732"	NA	chr22	-	48546512	48547012	48546512	48546603	48546692	48547012
179	"ENSG00000241973"	"PI4KA"	chr22	-	20712692	20713390	20712692	20712797	20713280	20713390
180	"ENSG00000241973"	"PI4KA"	chr22	-	20733735	20734194	20733735	20733843	20734042	20734194
181	"ENSG00000278558"	"TMEM191B"	chr22	+	18529605	18530008	18529605	18529724	18529935	18530008
182	"ENSG00000278558"	"TMEM191B"	chr22	+	18529935	18530196	18529935	18530008	18530155	18530196
183	"ENSG00000093072"	"ADA2"	chr22	-	17189941	17191810	17189941	17190032	17191682	17191810
184	"ENSG00000067048"	"DDX3Y"	chrY	+	12914883	12915227	12914883	12914982	12915066	12915227
185	"ENSG00000228927"	"TSPY3"	chrY	+	9398466	9398952	9398466	9398553	9398814	9398952
186	"ENSG00000012817"	"KDM5D"	chrY	-	19706440	19706863	19706440	19706640	19706793	19706863
187	"ENSG00000131002"	"TXLNGY"	chrY	+	19588369	19589612	19588369	19588650	19589526	19589612
188	"ENSG00000131002"	"TXLNGY"	chrY	+	19593398	19597665	19593398	19593593	19597590	19597665
189	"ENSG00000233803"	"TSPY4"	chrY	+	9337509	9338013	9337509	9337596	9337875	9338013
190	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091497	53091636	53091720
191	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091529	53091636	53091720
192	"ENSG00000170949"	"ZNF160"	chr19	-	53091412	53091720	53091412	53091553	53091636	53091720
193	"ENSG00000179909"	"ZNF154"	chr19	-	57697366	57701145	57697366	57697841	57700987	57701145
194	"ENSG00000160392"	"C19orf47"	chr19	-	40321062	40322376	40321062	40321118	40322043	40322376
195	"ENSG00000105143"	"SLC1A6"	chr19	-	14976760	14977777	14976760	14977032	14977739	14977777
196	"ENSG00000174652"	"ZNF266"	chr19	-	9418761	9419299	9418761	9418895	9419050	9419299
197	"ENSG00000262484"	"CCER2"	chr19	-	38908979	38909325	38908979	38909189	38909277	38909325
198	"ENSG00000181588"	"MEX3D"	chr19	-	1554671	1556923	1554671	1555389	1555576	1556923
199	"ENSG00000089356"	"FXYD3"	chr19	+	35122764	35122954	35122764	35122839	35122917	35122954
200	"ENSG00000099624"	"ATP5F1D"	chr19	+	1244314	1244825	1244314	1244440	1244736	1244825
201	"ENSG00000099625"	"CBARP"	chr19	-	1228286	1231275	1228286	1230142	1231100	1231275
202	"ENSG00000006015"	"REX1BD"	chr19	+	18588994	18589683	18588994	18589077	18589412	18589683
203	"ENSG00000006015"	"REX1BD"	chr19	+	18588994	18589683	18588994	18589077	18589478	18589683
204	"ENSG00000006015"	"REX1BD"	chr19	+	18590853	18592336	18590853	18590933	18592088	18592336
205	"ENSG00000006015"	"REX1BD"	chr19	+	18590853	18592336	18590853	18590933	18592107	18592336
206	"ENSG00000064961"	"HMG20B"	chr19	+	3572978	3573347	3572978	3572994	3573291	3573347
207	"ENSG00000064961"	"HMG20B"	chr19	+	3573691	3574586	3573691	3573800	3574340	3574586
208	"ENSG00000064961"	"HMG20B"	chr19	+	3573691	3574586	3573691	3573800	3574369	3574586
209	"ENSG00000064961"	"HMG20B"	chr19	+	3573691	3574586	3573691	3573800	3574382	3574586
210	"ENSG00000064961"	"HMG20B"	chr19	+	3576260	3576625	3576260	3576307	3576552	3576625
211	"ENSG00000105325"	"FZR1"	chr19	+	3526119	3526386	3526119	3526183	3526258	3526386
212	"ENSG00000105643"	"ARRDC2"	chr19	+	18008169	18008584	18008169	18008228	18008453	18008584
213	"ENSG00000105607"	"GCDH"	chr19	+	12891159	12891395	12891159	12891202	12891270	12891395
214	"ENSG00000105607"	"GCDH"	chr19	+	12891486	12891974	12891486	12891522	12891830	12891974
215	"ENSG00000105607"	"GCDH"	chr19	+	12891486	12891974	12891486	12891660	12891830	12891974
216	"ENSG00000105607"	"GCDH"	chr19	+	12897302	12897863	12897302	12897428	12897702	12897863
217	"ENSG00000214855"	"APOC1P1"	chr19	+	44926803	44927033	44926803	44926832	44926955	44927033
218	"ENSG00000104824"	"HNRNPL"	chr19	-	38840095	38840559	38840095	38840376	38840487	38840559
219	"ENSG00000180448"	"ARHGAP45"	chr19	+	1080254	1080547	1080254	1080379	1080463	1080547
220	"ENSG00000188368"	"PRR19"	chr19	+	42309578	42310813	42309578	42310185	42310270	42310813
221	"ENSG00000132026"	"RTBDN"	chr19	-	12834784	12835415	12834784	12834846	12835082	12835415
222	"ENSG00000105699"	"LSR"	chr19	+	35266678	35266967	35266678	35266738	35266835	35266967
223	"ENSG00000105699"	"LSR"	chr19	+	35266678	35266967	35266678	35266738	35266838	35266967
224	"ENSG00000131042"	"LILRB2"	chr19	-	54276806	54277600	54276806	54276929	54277549	54277600
225	"ENSG00000170889"	"RPS9"	chr19	+	54206275	54206724	54206275	54206462	54206552	54206724
226	"ENSG00000170889"	"RPS9"	chr19	+	54206552	54207647	54206552	54206724	54207397	54207647
227	"ENSG00000105618"	"PRPF31"	chr19	+	54128072	54128377	54128072	54128200	54128304	54128377
228	"ENSG00000105618"	"PRPF31"	chr19	+	54129056	54129370	54129056	54129185	54129271	54129370
229	"ENSG00000170909"	"OSCAR"	chr19	-	54094669	54096153	54094669	54095357	54095871	54096153
230	"ENSG00000075702"	"WDR62"	chr19	+	36065957	36066427	36065957	36066015	36066207	36066427
231	"ENSG00000075702"	"WDR62"	chr19	+	36065957	36066427	36065957	36066015	36066256	36066427
232	"ENSG00000075702"	"WDR62"	chr19	+	36101213	36102851	36101213	36101317	36101663	36102851
233	"ENSG00000075702"	"WDR62"	chr19	+	36101213	36102151	36101213	36101317	36102013	36102151
234	"ENSG00000075702"	"WDR62"	chr19	+	36101663	36102851	36101663	36101774	36102013	36102851
235	"ENSG00000075702"	"WDR62"	chr19	+	36102013	36102851	36102013	36102151	36102446	36102851
236	"ENSG00000075702"	"WDR62"	chr19	+	36101213	36102851	36101213	36101317	36102736	36102851
237	"ENSG00000075702"	"WDR62"	chr19	+	36101213	36102851	36101213	36102151	36102736	36102851
238	"ENSG00000075702"	"WDR62"	chr19	+	36102013	36102851	36102013	36102248	36102736	36102851
239	"ENSG00000075702"	"WDR62"	chr19	+	36102013	36102851	36102013	36102151	36102751	36102851
240	"ENSG00000075702"	"WDR62"	chr19	+	36102947	36103207	36102947	36103042	36103155	36103207
241	"ENSG00000075702"	"WDR62"	chr19	+	36102947	36103207	36102947	36103074	36103155	36103207
242	"ENSG00000075702"	"WDR62"	chr19	+	36102947	36103981	36102947	36103207	36103342	36103981
243	"ENSG00000075702"	"WDR62"	chr19	+	36102947	36104675	36102947	36103981	36104517	36104675
244	"ENSG00000104907"	"TRMT1"	chr19	-	13105266	13105606	13105266	13105396	13105486	13105606
245	"ENSG00000104907"	"TRMT1"	chr19	-	13115996	13116431	13115996	13116052	13116145	13116431
246	"ENSG00000104907"	"TRMT1"	chr19	-	13115996	13116431	13115996	13116052	13116171	13116431
247	"ENSG00000104907"	"TRMT1"	chr19	-	13115996	13116431	13115996	13116052	13116186	13116431
248	"ENSG00000174951"	"FUT1"	chr19	-	48752611	48753122	48752611	48752725	48752891	48753122
249	"ENSG00000174951"	"FUT1"	chr19	-	48753324	48753660	48753324	48753563	48753647	48753660
250	"ENSG00000167644"	"C19orf33"	chr19	+	38304250	38304490	38304250	38304283	38304374	38304490
251	"ENSG00000132024"	"CC2D1A"	chr19	+	13926977	13927265	13926977	13927077	13927174	13927265
252	"ENSG00000132024"	"CC2D1A"	chr19	+	13926977	13928030	13926977	13927077	13927892	13928030
253	"ENSG00000132024"	"CC2D1A"	chr19	+	13926977	13928030	13926977	13927265	13927892	13928030
254	"ENSG00000132024"	"CC2D1A"	chr19	+	13927892	13928188	13927892	13928030	13928123	13928188
255	"ENSG00000132024"	"CC2D1A"	chr19	+	13927892	13928188	13927892	13928030	13928126	13928188
256	"ENSG00000104957"	"CCDC130"	chr19	+	13758867	13759272	13758867	13759010	13759099	13759272
257	"ENSG00000104957"	"CCDC130"	chr19	+	13758867	13759272	13758867	13759010	13759110	13759272
258	"ENSG00000011243"	"AKAP8L"	chr19	-	15397713	15398766	15397713	15397855	15398629	15398766
259	"ENSG00000011243"	"AKAP8L"	chr19	-	15397713	15399410	15397713	15397855	15399301	15399410
260	"ENSG00000011243"	"AKAP8L"	chr19	-	15397713	15399410	15397713	15398766	15399301	15399410
261	"ENSG00000011243"	"AKAP8L"	chr19	-	15398629	15399410	15398629	15398703	15399301	15399410
262	"ENSG00000011243"	"AKAP8L"	chr19	-	15398629	15399410	15398629	15398731	15399301	15399410
263	"ENSG00000011243"	"AKAP8L"	chr19	-	15397713	15400358	15397713	15397855	15400294	15400358
264	"ENSG00000011243"	"AKAP8L"	chr19	-	15397713	15400358	15397713	15399410	15400294	15400358
265	"ENSG00000011243"	"AKAP8L"	chr19	-	15397713	15400358	15397713	15399984	15400294	15400358
266	"ENSG00000011243"	"AKAP8L"	chr19	-	15397713	15400864	15397713	15399410	15400793	15400864
267	"ENSG00000011243"	"AKAP8L"	chr19	-	15397713	15400864	15397713	15400358	15400793	15400864
268	"ENSG00000011243"	"AKAP8L"	chr19	-	15401149	15403715	15401149	15401603	15403474	15403715
269	"ENSG00000011243"	"AKAP8L"	chr19	-	15403474	15403715	15403474	15403555	15403652	15403715
270	"ENSG00000011243"	"AKAP8L"	chr19	-	15401149	15403715	15401149	15401603	15403657	15403715
271	"ENSG00000011243"	"AKAP8L"	chr19	-	15403474	15403715	15403474	15403555	15403657	15403715
