ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE
297	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49489922	49489849	49489912	49490474	49490576
299	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489922	49490474	49490576
301	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49489922	49489849	49489912	49490778	49490864
302	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489912	49490778	49490864
303	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490576	49489849	49489912	49490778	49490864
304	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490297	49489849	49489922	49490778	49490864
305	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490576	49489849	49489922	49490778	49490864
306	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490576	49489849	49490297	49490778	49490864
308	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49489922	49489849	49489912	49491039	49491099
309	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490864	49489849	49489912	49491039	49491099
310	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490864	49489849	49489922	49491039	49491099
311	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49490864	49489849	49489922	49491424	49491547
312	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49491266	49489849	49489922	49491424	49491547
313	"ENSG00000142541"	"RPL13A"	chr19	+	49489849	49491266	49489849	49490864	49491424	49491547
314	"ENSG00000142541"	"RPL13A"	chr19	+	49490778	49491099	49490778	49490864	49491424	49491547
326	"ENSG00000099797"	"TECR"	chr19	+	14564785	14565123	14564785	14564992	14565201	14565290
336	"ENSG00000126460"	"PRRG2"	chr19	+	49583206	49583717	49583206	49583304	49583912	49583952
342	"ENSG00000205517"	"RGL3"	chr19	-	11402010	11402541	11402454	11402541	11400201	11400297
347	"ENSG00000183401"	"CCDC159"	chr19	+	11346530	11346634	11346530	11346627	11349937	11350026
349	"ENSG00000267796"	"LIN37"	chr19	+	35752433	35752999	35752433	35752484	35754016	35754157
365	"ENSG00000115286"	"NDUFS7"	chr19	+	1388524	1388938	1388524	1388593	1390870	1391050
370	"ENSG00000089327"	"FXYD5"	chr19	+	35166141	35166325	35166141	35166171	35169565	35169880
378	"ENSG00000104805"	"NUCB1"	chr19	+	48913473	48913564	48913473	48913532	48918666	48918744
379	"ENSG00000104805"	"NUCB1"	chr19	+	48913473	48913564	48913473	48913532	48918725	48918784
387	"ENSG00000126934"	"MAP2K2"	chr19	-	4094452	4095449	4095387	4095449	4090323	4090708
390	"ENSG00000213024"	"NUP62"	chr19	-	49929325	49929504	49929416	49929504	49918507	49918621
392	"ENSG00000213024"	"NUP62"	chr19	-	49929325	49929504	49929416	49929504	49927693	49927848
407	"ENSG00000105193"	"RPS16"	chr19	-	39433521	39433761	39433664	39433761	39433206	39433418
408	"ENSG00000105193"	"RPS16"	chr19	-	39433664	39435708	39435606	39435708	39433521	39433569
415	"ENSG00000131408"	"NR1H2"	chr19	+	50376472	50376826	50376472	50376576	50377586	50377648
417	"ENSG00000105223"	"PLD3"	chr19	+	40348699	40348768	40348699	40348724	40365661	40365930
421	"ENSG00000105640"	"RPL18A"	chr19	+	17861292	17861472	17861292	17861307	17862093	17862223
440	"ENSG00000104859"	"CLASRP"	chr19	+	45052070	45052168	45052070	45052097	45052790	45053087
450	"ENSG00000105698"	"USF2"	chr19	+	35269802	35270597	35269802	35270003	35270717	35270805
452	"ENSG00000167578"	"RAB4B"	chr19	+	40780018	40780499	40780018	40780099	40783777	40783840
464	"ENSG00000167595"	"PROSER3"	chr19	+	35762255	35762356	35762255	35762352	35764853	35764936
465	"ENSG00000159917"	"ZNF235"	chr19	-	44298807	44298903	44298819	44298903	44234754	44234869
470	"ENSG00000131115"	"ZNF227"	chr19	+	44228445	44228633	44228445	44228572	44229732	44229816
479	"ENSG00000099326"	"MZF1"	chr19	-	58570343	58571429	58570993	58571429	58569515	58569586
486	"ENSG00000187994"	"RINL"	chr19	-	38876330	38876781	38876692	38876781	38873885	38873988
498	"ENSG00000126249"	"PDCD2L"	chr19	+	34404648	34404990	34404648	34404815	34409160	34409510
499	"ENSG00000126249"	"PDCD2L"	chr19	+	34404648	34404990	34404648	34404815	34413736	34413847
502	"ENSG00000053501"	"USE1"	chr19	+	17216168	17216322	17216168	17216321	17218363	17218391
507	"ENSG00000188493"	"C19orf54"	chr19	-	40742398	40742770	40742514	40742770	40742072	40742189
508	"ENSG00000188493"	"C19orf54"	chr19	-	40742398	40742770	40742576	40742770	40742072	40742189
509	"ENSG00000188493"	"C19orf54"	chr19	-	40742514	40742770	40742576	40742770	40742072	40742189
519	"ENSG00000105393"	"BABAM1"	chr19	+	17267442	17267527	17267442	17267516	17268801	17269091
520	"ENSG00000105393"	"BABAM1"	chr19	+	17267442	17267527	17267442	17267516	17271596	17271655
521	"ENSG00000105393"	"BABAM1"	chr19	+	17267442	17267527	17267442	17267516	17276494	17276624
526	"ENSG00000167460"	"TPM4"	chr19	+	16076046	16076172	16076046	16076141	16081912	16082046
532	"ENSG00000182087"	"TMEM259"	chr19	-	1012065	1012573	1012462	1012573	1011891	1011992
538	"ENSG00000196365"	"LONP1"	chr19	-	5711770	5712002	5711818	5712002	5707696	5707826
540	"ENSG00000031823"	"RANBP3"	chr19	-	5931403	5931531	5931418	5931531	5925633	5925737
543	"ENSG00000031823"	"RANBP3"	chr19	-	5957906	5957973	5957917	5957973	5951392	5951596
548	"ENSG00000099622"	"CIRBP"	chr19	+	1271139	1271365	1271139	1271246	1271550	1271632
549	"ENSG00000099622"	"CIRBP"	chr19	+	1271139	1271467	1271139	1271246	1271550	1271632
560	"ENSG00000273154"	NA	chr20	+	63733586	63733775	63733586	63733739	63734704	63734824
561	"ENSG00000197114"	"ZGPAT"	chr20	+	63733586	63733739	63733586	63733712	63734644	63734824
562	"ENSG00000197114"	"ZGPAT"	chr20	+	63733586	63733775	63733586	63733712	63734644	63734824
568	"ENSG00000064601"	"CTSA"	chr20	+	45894993	45895138	45894993	45895133	45896964	45898109
569	"ENSG00000064601"	"CTSA"	chr20	+	45894993	45897040	45894993	45895133	45897716	45897806
576	"ENSG00000101181"	"MTG2"	chr20	+	62199118	62199283	62199118	62199257	62200682	62203568
588	"ENSG00000101457"	"DNTTIP1"	chr20	+	45801998	45802057	45801998	45802055	45803332	45803378
589	"ENSG00000099817"	"POLR2E"	chr19	-	1093903	1095375	1095258	1095375	1090086	1090145
605	"ENSG00000214078"	"CPNE1"	chr20	-	35630438	35631034	35630900	35631034	35626566	35626803
606	"ENSG00000214078"	"CPNE1"	chr20	-	35630438	35631034	35630900	35631034	35627279	35627413
609	"ENSG00000214078"	"CPNE1"	chr20	-	35664358	35664900	35664759	35664900	35658929	35658982
611	"ENSG00000131051"	"RBM39"	chr20	-	35738967	35740887	35740823	35740887	35731940	35732135
617	"ENSG00000198900"	"TOP1"	chr20	+	41092471	41097341	41092471	41092587	41098214	41098337
632	"ENSG00000125967"	"NECAB3"	chr20	-	33659496	33659732	33659652	33659732	33658721	33658816
635	"ENSG00000124104"	"SNX21"	chr20	+	45834958	45835116	45834958	45835109	45840447	45840458
650	"ENSG00000244687"	"UBE2V1"	chr20	-	50096482	50096820	50096671	50096820	50096058	50096270
651	"ENSG00000244687"	"UBE2V1"	chr20	-	50115484	50115954	50115829	50115954	50096671	50096820
653	"ENSG00000101052"	"IFT52"	chr20	+	43605001	43605216	43605001	43605073	43613849	43613976
655	"ENSG00000124222"	"STX16"	chr20	+	58651271	58652087	58651271	58651414	58659622	58659634
662	"ENSG00000100983"	"GSS"	chr20	-	34942487	34943006	34942930	34943006	34936942	34937023
666	"ENSG00000101407"	"TTI1"	chr20	-	38011514	38013857	38013699	38013857	38006196	38006397
668	"ENSG00000198276"	"UCKL1"	chr20	-	63940949	63941208	63941109	63941208	63940793	63940856
674	"ENSG00000101365"	"IDH3B"	chr20	-	2660456	2660829	2660696	2660829	2660262	2660365
679	"ENSG00000125970"	"RALY"	chr20	+	34072065	34072330	34072065	34072205	34073818	34073866
684	"ENSG00000088340"	"FER1L4"	chr20	-	35560122	35560638	35560539	35560638	35559340	35559627
737	"ENSG00000089820"	"ARHGAP4"	chrX	-	153913217	153913600	153913408	153913600	153913023	153913051
745	"ENSG00000005302"	"MSL3"	chrX	+	11759633	11759875	11759633	11759712	11760402	11760498
753	"ENSG00000153914"	"SREK1"	chr5	+	66153462	66153596	66153462	66153490	66158808	66158932
754	"ENSG00000153914"	"SREK1"	chr5	+	66162413	66163922	66162413	66162592	66164782	66164897
760	"ENSG00000126777"	"KTN1"	chr14	+	55671565	55671877	55671565	55671655	55672629	55672701
780	"ENSG00000174243"	"DDX23"	chr12	-	48837280	48837657	48837523	48837657	48836893	48837037
796	"ENSG00000110002"	"VWA5A"	chr11	+	124115449	124116680	124115449	124115482	124117366	124117554
799	"ENSG00000114745"	"GORASP1"	chr3	-	39100787	39101102	39101015	39101102	39100304	39100454
801	"ENSG00000114745"	"GORASP1"	chr3	-	39102677	39102881	39102692	39102881	39101022	39101102
804	"ENSG00000068438"	"FTSJ1"	chrX	+	48481425	48481715	48481425	48481528	48482402	48482506
812	"ENSG00000180347"	"ITPRID1"	chr7	+	31514089	31514205	31514089	31514120	31549425	31549499
815	"ENSG00000039650"	"PNKP"	chr19	-	49861607	49861881	49861771	49861881	49861448	49861510
816	"ENSG00000269858"	"EGLN2"	chr19	+	40807137	40807551	40807137	40807274	40807808	40808432
819	"ENSG00000198755"	"RPL10A"	chr6	+	35468419	35468873	35468419	35468439	35469380	35469529
820	"ENSG00000198755"	"RPL10A"	chr6	+	35468798	35469027	35468798	35468873	35469380	35469529
822	"ENSG00000198755"	"RPL10A"	chr6	+	35468946	35469529	35468946	35469027	35470178	35470351
835	"ENSG00000118162"	"KPTN"	chr19	-	47483125	47483215	47483160	47483215	47480957	47481033
841	"ENSG00000218510"	"LINC00339"	chr1	+	22025510	22026119	22025510	22025639	22030279	22030617
843	"ENSG00000133142"	"TCEAL4"	chrX	+	103586218	103586301	103586218	103586291	103586653	103587526
844	"ENSG00000106133"	"NSUN5P2"	chr7	-	72948891	72949102	72949052	72949102	72948667	72948808
845	"ENSG00000106610"	"STAG3L4"	chr7	+	67308576	67309139	67308576	67308652	67309563	67309715
856	"ENSG00000115756"	"HPCAL1"	chr2	+	10422982	10425981	10422982	10423088	10426219	10426495
858	"ENSG00000122952"	"ZWINT"	chr10	-	56360017	56360383	56360292	56360383	56359686	56359853
879	"ENSG00000144161"	"ZC3H8"	chr2	-	112233257	112233371	112233259	112233371	112231837	112231945
904	"ENSG00000106477"	"CEP41"	chr7	-	130426628	130426759	130426645	130426759	130421852	130422007
911	"ENSG00000079134"	"THOC1"	chr18	-	224923	225403	225336	225403	224083	224179
912	"ENSG00000079134"	"THOC1"	chr18	-	225088	225403	225336	225403	224923	224994
923	"ENSG00000122557"	"HERPUD2"	chr7	-	35694183	35695135	35694800	35695135	35673200	35673278
966	"ENSG00000091127"	"PUS7"	chr7	-	105470687	105470848	105470760	105470848	105465312	105465414
969	"ENSG00000158321"	"AUTS2"	chr7	+	70766113	70766355	70766113	70766334	70771548	70771644
980	"ENSG00000167333"	"TRIM68"	chr11	-	4603240	4603340	4603244	4603340	4602151	4602406
981	"ENSG00000106245"	"BUD31"	chr7	+	99408968	99409245	99408968	99409004	99411063	99411186
985	"ENSG00000001631"	"KRIT1"	chr7	-	92235402	92236542	92236412	92236542	92226525	92226682
986	"ENSG00000001631"	"KRIT1"	chr7	-	92245789	92245914	92245843	92245914	92242033	92242137
987	"ENSG00000001631"	"KRIT1"	chr7	-	92245464	92246100	92245905	92246100	92244001	92244149
990	"ENSG00000169718"	"DUS1L"	chr17	-	82060860	82060961	82060864	82060961	82060700	82060783
999	"ENSG00000134644"	"PUM1"	chr1	-	30950126	30950261	30950132	30950261	30941997	30942123
1001	"ENSG00000134644"	"PUM1"	chr1	-	30967098	30967310	30967166	30967310	30965981	30966197
1004	"ENSG00000134644"	"PUM1"	chr1	-	31059203	31059577	31059298	31059577	31055312	31055380
1013	"ENSG00000138834"	"MAPK8IP3"	chr16	+	1767804	1768107	1767804	1767918	1768198	1768378
1018	"ENSG00000106462"	"EZH2"	chr7	-	148813958	148815546	148815505	148815546	148811624	148811720
1020	"ENSG00000106462"	"EZH2"	chr7	-	148846469	148846598	148846496	148846598	148829727	148829848
1022	"ENSG00000106462"	"EZH2"	chr7	-	148846469	148846598	148846496	148846598	148836821	148837000
1023	"ENSG00000143321"	"HDGF"	chr1	-	156745007	156745373	156745296	156745373	156744162	156744348
1028	"ENSG00000196975"	"ANXA4"	chr2	+	69807905	69810673	69807905	69807996	69812652	69812709
1035	"ENSG00000177302"	"TOP3A"	chr17	-	18308312	18308424	18308412	18308424	18306890	18306966
1036	"ENSG00000177302"	"TOP3A"	chr17	-	18308350	18308424	18308412	18308424	18306890	18306966
1041	"ENSG00000168002"	"POLR2G"	chr11	+	62761794	62762866	62761794	62761904	62765181	62765232
1052	"ENSG00000135317"	"SNX14"	chr6	-	85543181	85543760	85543604	85543760	85541984	85542043
1084	"ENSG00000186594"	"MIR22HG"	chr17	-	1713702	1714014	1713855	1714014	1712250	1712646
1087	"ENSG00000186088"	"GSAP"	chr7	-	77330181	77330367	77330238	77330367	77329332	77329391
1099	"ENSG00000074582"	"BCS1L"	chr2	+	218660036	218660218	218660036	218660166	218660306	218660482
1104	"ENSG00000074582"	"BCS1L"	chr2	+	218660036	218660245	218660036	218660166	218661405	218661545
1115	"ENSG00000132424"	"PNISR"	chr6	-	99415568	99415747	99415635	99415747	99414571	99414686
1117	"ENSG00000137312"	"FLOT1"	chr6	-	30741189	30741704	30741613	30741704	30740495	30740591
1118	"ENSG00000137312"	"FLOT1"	chr6	-	30741189	30741704	30741613	30741704	30740678	30740798
1140	"ENSG00000204394"	"VARS1"	chr6	-	31782529	31782845	31782720	31782845	31782284	31782443
1147	"ENSG00000134905"	"CARS2"	chr13	-	110645966	110647239	110647100	110647239	110644384	110644483
1150	"ENSG00000204256"	"BRD2"	chr6	+	32976030	32976464	32976030	32976169	32976561	32976936
1151	"ENSG00000204256"	"BRD2"	chr6	+	32976561	32977570	32976561	32976936	32977756	32978005
1155	"ENSG00000113810"	"SMC4"	chr3	+	160399649	160399749	160399649	160399697	160404327	160404504
1157	"ENSG00000113810"	"SMC4"	chr3	+	160411919	160412084	160411919	160411977	160413472	160413613
1159	"ENSG00000182670"	"TTC3"	chr21	+	37087832	37088346	37087832	37087875	37088798	37088886
1164	"ENSG00000122783"	"CYREN"	chr7	-	135168748	135169060	135168785	135169060	135165784	135166871
1194	"ENSG00000133678"	"TMEM254"	chr10	+	80082144	80082217	80082144	80082204	80086230	80086441
1204	"ENSG00000180098"	"TRNAU1AP"	chr1	+	28560632	28561398	28560632	28560732	28564702	28564834
1205	"ENSG00000148356"	"LRSAM1"	chr9	+	127451514	127452084	127451514	127451669	127454495	127454599
1207	"ENSG00000148356"	"LRSAM1"	chr9	+	127485735	127485840	127485735	127485835	127487494	127487763
1210	"ENSG00000148356"	"LRSAM1"	chr9	+	127485735	127485840	127485735	127485835	127489443	127489518
1216	"ENSG00000119950"	"MXI1"	chr10	+	110244827	110244873	110244827	110244857	110260998	110261145
1222	"ENSG00000147133"	"TAF1"	chrX	+	71423116	71423264	71423116	71423239	71424016	71424066
1224	"ENSG00000147133"	"TAF1"	chrX	+	71458240	71458366	71458240	71458357	71459551	71459708
1233	"ENSG00000156313"	"RPGR"	chrX	-	38287093	38288041	38287860	38288041	38276586	38276772
1235	"ENSG00000156313"	"RPGR"	chrX	-	38287860	38288041	38287864	38288041	38276586	38276772
1238	"ENSG00000143420"	"ENSA"	chr1	-	150627311	150627592	150627397	150627592	150626478	150626526
1240	"ENSG00000143420"	"ENSA"	chr1	-	150627397	150627592	150627466	150627592	150626478	150626526
1241	"ENSG00000143420"	"ENSA"	chr1	-	150629413	150629612	150629549	150629612	150627466	150627592
1242	"ENSG00000134748"	"PRPF38A"	chr1	+	52405679	52405839	52405679	52405713	52412513	52412624
1245	"ENSG00000118418"	"HMGN3"	chr6	-	79202275	79202389	79202316	79202389	79202062	79202155
1253	"ENSG00000231971"	"CT69"	chr6	-	134447933	134448001	134447935	134448001	134447523	134447800
1263	"ENSG00000005483"	"KMT2E"	chr7	+	105105858	105106003	105105858	105105955	105107165	105107222
1264	"ENSG00000051620"	"HEBP2"	chr6	+	138405970	138406151	138405970	138406033	138412082	138412256
1270	"ENSG00000182149"	"IST1"	chr16	+	71895552	71895595	71895552	71895589	71915628	71915728
1277	"ENSG00000280537"	NA	chr2	-	219169014	219169102	219169028	219169102	219168419	219168833
1279	"ENSG00000066651"	"TRMT11"	chr6	+	126012770	126012852	126012770	126012843	126012974	126013101
1282	"ENSG00000137207"	"YIPF3"	chr6	-	43513068	43513451	43513358	43513451	43512760	43512874
1293	"ENSG00000114796"	"KLHL24"	chr3	+	183635622	183635793	183635622	183635782	183643479	183643542
1295	"ENSG00000174891"	"RSRC1"	chr3	+	158110072	158110223	158110072	158110211	158203071	158203245
1302	"ENSG00000121766"	"ZCCHC17"	chr1	+	31296981	31297213	31296981	31297075	31319108	31319166
1306	"ENSG00000146247"	"PHIP"	chr6	-	78955612	78958600	78958474	78958600	78955231	78955282
1312	"ENSG00000143569"	"UBAP2L"	chr1	+	154234590	154234792	154234590	154234759	154236565	154236611
1332	"ENSG00000145191"	"EIF2B5"	chr3	+	184140417	184140730	184140417	184140615	184141920	184142070
1333	"ENSG00000145191"	"EIF2B5"	chr3	+	184140079	184140221	184140079	184140157	184141924	184142070
1336	"ENSG00000145191"	"EIF2B5"	chr3	+	184140079	184140730	184140079	184140221	184141924	184142070
1337	"ENSG00000145191"	"EIF2B5"	chr3	+	184140079	184140740	184140079	184140221	184141924	184142070
1342	"ENSG00000145191"	"EIF2B5"	chr3	+	184143051	184143565	184143051	184143142	184144098	184144224
1350	"ENSG00000131876"	"SNRPA1"	chr15	-	101285725	101287010	101286907	101287010	101284966	101285060
1364	"ENSG00000179222"	"MAGED1"	chrX	+	51897794	51898193	51897794	51897886	51898580	51898643
1373	"ENSG00000164620"	"RELL2"	chr5	+	141636949	141638409	141636949	141637741	141638794	141638860
1379	"ENSG00000120314"	"WDR55"	chr5	+	140668233	140668502	140668233	140668334	140668611	140668791
1382	"ENSG00000113163"	"CERT1"	chr5	-	75400204	75403058	75402971	75403058	75389591	75389687
1391	"ENSG00000113312"	"TTC1"	chr5	+	160009112	160009193	160009112	160009190	160035139	160035200
1392	"ENSG00000113312"	"TTC1"	chr5	+	160009112	160009193	160009112	160009190	160043132	160043169
1401	"ENSG00000183323"	"CCDC125"	chr5	-	69320236	69320580	69320464	69320580	69313984	69314043
1402	"ENSG00000183323"	"CCDC125"	chr5	-	69320236	69320583	69320464	69320583	69313984	69314046
1421	"ENSG00000164403"	"SHROOM1"	chr5	-	132823849	132824419	132824280	132824419	132823622	132823764
1425	"ENSG00000113013"	"HSPA9"	chr5	-	138556773	138557496	138557401	138557496	138556451	138556592
1428	"ENSG00000145901"	"TNIP1"	chr5	-	151080072	151080359	151080323	151080359	151064959	151065131
1432	"ENSG00000112983"	"BRD8"	chr5	-	138177565	138177667	138177570	138177667	138171360	138171410
1434	"ENSG00000079819"	"EPB41L2"	chr6	-	130869562	130870126	130869811	130870126	130865535	130865634
1436	"ENSG00000079819"	"EPB41L2"	chr6	-	130869562	130870126	130870038	130870126	130867458	130867581
1437	"ENSG00000079819"	"EPB41L2"	chr6	-	130869811	130870126	130870038	130870126	130867458	130867581
1443	"ENSG00000068796"	"KIF2A"	chr5	+	62352587	62352710	62352587	62352653	62353256	62353375
1450	"ENSG00000147140"	"NONO"	chrX	+	71284396	71284453	71284396	71284406	71290628	71291972
1459	"ENSG00000166598"	"HSP90B1"	chr12	+	103931520	103932418	103931520	103931623	103932825	103932942
1471	"ENSG00000180104"	"EXOC3"	chr5	+	464289	465272	464289	464412	465717	465845
1473	"ENSG00000157764"	"BRAF"	chr7	-	140808882	140808995	140808891	140808995	140808236	140808316
1475	"ENSG00000183258"	"DDX41"	chr5	-	177516287	177516835	177516724	177516835	177516118	177516193
1485	"ENSG00000152556"	"PFKM"	chr12	+	48141739	48142066	48141739	48141827	48142781	48142946
1486	"ENSG00000137274"	"BPHL"	chr6	+	3137361	3137493	3137361	3137422	3140385	3140509
1500	"ENSG00000112306"	"RPS12"	chr6	+	132814971	132815224	132814971	132815088	132817479	132817564
1502	"ENSG00000180353"	"HCLS1"	chr3	-	121657201	121657352	121657278	121657352	121647318	121647448
1513	"ENSG00000268790"	NA	chr19	-	16647095	16647261	16647119	16647261	16630467	16630559
1535	"ENSG00000055163"	"CYFIP2"	chr5	+	157287018	157287108	157287018	157287074	157300714	157300896
1547	"ENSG00000145916"	"RMND5B"	chr5	+	178138107	178138396	178138107	178138258	178142632	178142728
1549	"ENSG00000164520"	"RAET1E"	chr6	-	149890816	149891034	149890820	149891034	149889884	149890041
1551	"ENSG00000148343"	"MIGA2"	chr9	+	129063544	129063631	129063544	129063630	129067772	129068014
1555	"ENSG00000168066"	"SF1"	chr11	-	64767566	64767844	64767570	64767844	64766899	64767079
1564	"ENSG00000111652"	"COPS7A"	chr12	+	6724045	6724179	6724045	6724152	6728222	6728311
1588	"ENSG00000149231"	"CCDC82"	chr11	-	96364979	96365150	96365126	96365150	96358992	96359097
1596	"ENSG00000204120"	"GIGYF2"	chr2	+	232790697	232790915	232790697	232790746	232791007	232791170
1603	"ENSG00000014216"	"CAPN1"	chr11	+	65209848	65210096	65209848	65209917	65210335	65210452
1607	"ENSG00000106028"	"SSBP1"	chr7	+	141738357	141738503	141738357	141738410	141742168	141742229
1612	"ENSG00000183426"	"NPIPA1"	chr16	+	14935159	14935397	14935159	14935276	14937564	14937650
