ID...1	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID...12	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
792	ENSG00000131115	ZNF227	chr19	+	44213086	44213244	44213089	44213244	44212622	44212763	792	1,1,2	0,6,0	1,0,0	0,2,1	152	149	0.000160797128092	0.00900211914583	1.0,0.14,1.0	1.0,0.0,0.0	0.38
826	ENSG00000131944	FAAP24	chr19	+	32973425	32973562	32973483	32973562	32973183	32973302	826	33,29,30	4,4,3	15,27,17	0,0,1	207	149	0.000176706396656	0.0097170732437	0.856,0.839,0.878	1.0,1.0,0.924	-0.117
845	ENSG00000064545	TMEM161A	chr19	-	19132351	19132508	19132351	19132433	19132656	19132754	845	51,32,55	9,6,9	37,37,41	0,2,1	224	149	0.00000395235841444	0.000445806264399	0.79,0.78,0.803	1.0,0.925,0.965	-0.172
989	ENSG00000088833	NSFL1C	chr20	-	1454966	1455132	1454966	1455037	1458199	1458274	989	2839,2700,2457	120,95,122	2297,2442,2999	70,51,93	244	149	0.000368022267949	0.0173420457649	0.935,0.946,0.925	0.952,0.967,0.952	-0.022
1265	ENSG00000153914	SREK1	chr5	+	66156064	66158932	66158808	66158932	66153462	66153596	1265	632,925,1148	1,3,14	694,892,788	2,0,0	2893	149	0.0000203555785531	0.00172656203183	0.97,0.941,0.809	0.947,1.0,1.0	-0.076
1311	ENSG00000108848	LUC7L3	chr17	+	50749218	50749344	50749223	50749344	50748388	50748416	1311	28,30,27	9,4,4	14,9,7	1,0,0	154	149	0.0000482714418266	0.00347546897207	0.751,0.879,0.867	0.931,1.0,1.0	-0.145
1344	ENSG00000176623	RMDN1	chr8	-	86472348	86474358	86472348	86472479	86474819	86474953	1344	579,518,495	49,38,23	413,406,472	63,43,64	2028	149	0.000295677969381	0.0145609641782	0.465,0.5,0.613	0.325,0.41,0.351	0.164
1353	ENSG00000114745	GORASP1	chr3	-	39102677	39102999	39102677	39102881	39103472	39103553	1353	10,5,12	132,155,127	2,3,2	122,120,142	267	149	0.00056753062861	0.0241683217442	0.041,0.018,0.05	0.009,0.014,0.008	0.026
1359	ENSG00000114107	CEP70	chr3	-	138572858	138572984	138572858	138572914	138591853	138591956	1359	259,249,254	6,21,16	180,169,191	22,12,30	219	149	0.000821560494194	0.0320878450714	0.967,0.89,0.915	0.848,0.905,0.812	0.069
1396	ENSG00000106211	HSPB1	chr7	+	76303776	76303865	76303801	76303865	76302672	76303076	1396	37,51,23	2034,1649,1512	78,62,86	1572,1507,1711	174	149	0.0000000163777919004	0.00000393058541634	0.015,0.026,0.013	0.041,0.034,0.041	-0.021
1470	ENSG00000128604	IRF5	chr7	+	128947229	128947535	128947277	128947535	128947022	128947056	1470	8,3,6	4,5,2	0,1,0	2,0,3	197	149	0.000439337001203	0.0199339237898	0.602,0.312,0.694	0.0,1.0,0.0	0.203
1504	ENSG00000077713	SLC25A43	chrX	+	119451849	119452143	119452008	119452143	119426181	119426354	1504	6,15,7	3,3,2	4,3,8	0,0,1	308	149	0.0000416569235141	0.00306820915317	0.492,0.708,0.629	1.0,1.0,0.795	-0.322
1513	ENSG00000011275	RNF216	chr7	-	5739275	5739621	5739275	5739352	5740972	5741644	1513	17,12,13	85,145,85	5,7,5	83,131,105	418	149	0.00100792380113	0.0372370512336	0.067,0.029,0.052	0.021,0.019,0.017	0.03
1588	ENSG00000198301	SDAD1	chr4	-	75981371	75981545	75981371	75981470	75981932	75982037	1588	126,134,120	36,26,39	32,42,42	39,39,18	224	149	0.0000551206886478	0.00385214395804	0.7,0.774,0.672	0.353,0.417,0.608	0.256
1690	ENSG00000070669	ASNS	chr7	-	97854579	97854754	97854579	97854680	97855352	97855459	1690	90,73,66	556,516,463	20,20,45	290,318,398	223	149	0.000119961442414	0.0071284573567	0.098,0.086,0.087	0.044,0.04,0.07	0.039
1745	ENSG00000106462	EZH2	chr7	-	148816683	148817391	148816683	148816778	148817876	148818117	1745	453,416,443	7,4,0	336,345,373	17,5,14	762	149	0.0000114236744867	0.00107407925042	0.927,0.953,1.0	0.794,0.931,0.839	0.105
1768	ENSG00000135317	SNX14	chr6	-	85541984	85545989	85541984	85542043	85547111	85547226	1768	63,59,58	4,2,0	37,37,34	0,0,0	4095	149	0.0000227331855305	0.00187681138285	0.364,0.518,1.0	1.0,1.0,1.0	-0.373
1789	ENSG00000185624	P4HB	chr17	-	81855452	81855579	81855452	81855505	81859180	81859387	1789	369,368,306	16,6,13	375,333,387	4,3,4	223	149	0.000093220098545	0.00583823082445	0.939,0.976,0.94	0.984,0.987,0.985	-0.034
1791	ENSG00000185624	P4HB	chr17	-	81855452	81855688	81855452	81855505	81859180	81859387	1791	442,412,377	16,6,13	442,387,479	4,3,4	332	149	0.0000790196142622	0.00514308600802	0.925,0.969,0.929	0.98,0.983,0.982	-0.041
1825	ENSG00000124508	BTN2A2	chr6	+	26383652	26383915	26383791	26383915	26383142	26383181	1825	0,1,2	3,5,4	6,6,4	4,5,4	288	149	0.000488998929887	0.0216375619867	0.0,0.094,0.206	0.437,0.383,0.341	-0.287
1860	ENSG00000096070	BRPF3	chr6	+	36210200	36210528	36210215	36210528	36209786	36209915	1860	9,4,6	101,84,130	11,14,16	72,99,96	164	149	0.000843707446181	0.0325693516984	0.075,0.041,0.04	0.122,0.114,0.132	-0.071
1866	ENSG00000082269	FAM135A	chr6	+	70524342	70526698	70524930	70526698	70522512	70522586	1866	16,43,41	1,4,3	14,16,25	0,0,0	737	149	0.0000103605989342	0.0010023663623	0.764,0.685,0.734	1.0,1.0,1.0	-0.272
1905	ENSG00000006652	IFRD1	chr7	+	112465614	112465838	112465638	112465838	112462269	112462378	1905	1,0,1	0,3,2	4,2,4	2,0,1	173	149	0.000337276501472	0.0161805614172	1.0,0.0,0.301	0.633,1.0,0.775	-0.369
1915	ENSG00000237877	LINC01473	chr2	-	186083153	186083224	186083153	186083221	186086300	186086370	1915	2,0,0	3,11,1	0,4,6	1,0,3	152	149	0.000102462144295	0.00628980769189	0.395,0.0,0.0	0.0,1.0,0.662	-0.422
2005	ENSG00000156313	RPGR	chrX	-	38287093	38288041	38287093	38287245	38290958	38291024	2005	605,643,672	3,0,4	473,468,527	2,5,13	945	149	0.000654174156848	0.0270277523753	0.97,1.0,0.964	0.974,0.937,0.865	0.053
2077	ENSG00000183742	MACC1	chr7	-	20170713	20170781	20170713	20170778	20198524	20198670	2077	4,10,16	3,3,10	7,8,9	1,0,2	152	149	0.000818274426755	0.0320231530377	0.567,0.766,0.611	0.873,1.0,0.815	-0.248
2095	ENSG00000066651	TRMT11	chr6	+	126010924	126011417	126011252	126011417	126008391	126008472	2095	9,20,13	156,149,139	17,33,32	75,100,103	477	149	0.000000104583743554	0.0000195050781803	0.018,0.04,0.028	0.066,0.093,0.088	-0.054
2109	ENSG00000122507	BBS9	chr7	+	33351026	33351323	33351218	33351323	33349067	33349170	2109	1,8,0	9,12,7	0,0,0	10,3,17	341	149	0.000522450775543	0.0227173141999	0.046,0.226,0.0	0.0,0.0,0.0	0.091
2189	ENSG00000124783	SSR1	chr6	-	7301309	7301572	7301309	7301368	7303549	7303637	2189	907,909,993	4,21,15	894,989,1018	6,2,2	353	149	0.000015351994581	0.00137102168528	0.99,0.948,0.965	0.984,0.995,0.995	-0.024
2230	ENSG00000133731	IMPA1	chr8	-	81680649	81680783	81680649	81680779	81681497	81681584	2230	20,25,28	4,5,1	13,20,11	0,0,0	153	149	0.0000671247070252	0.00450728556059	0.83,0.83,0.965	1.0,1.0,1.0	-0.125
2245	ENSG00000046651	OFD1	chrX	+	13752703	13753441	13753367	13753441	13751248	13751368	2245	110,127,125	456,436,412	57,45,56	334,294,318	813	149	0.0000875663034028	0.00557817772801	0.042,0.051,0.053	0.03,0.027,0.031	0.019
2253	ENSG00000250903	GMDS-DT	chr6	+	2412486	2413548	2412779	2413548	2398865	2399037	2253	3,2,3	3,0,0	0,2,0	1,0,1	442	149	0.00133588134222	0.0464175036673	0.252,1.0,1.0	0.0,1.0,0.0	0.417
2287	ENSG00000135297	MTO1	chr6	+	73482028	73482244	73482039	73482244	73481000	73481116	2287	1,2,2	3,3,3	1,4,1	2,0,0	160	149	0.000626628754609	0.0260519361999	0.237,0.383,0.383	0.318,1.0,1.0	-0.438
2300	ENSG00000197343	ZNF655	chr7	+	99562343	99562494	99562367	99562494	99561887	99561973	2300	4,6,4	17,22,32	0,1,0	6,9,7	173	149	0.000206802005845	0.0109799025402	0.169,0.19,0.097	0.0,0.087,0.0	0.123
2301	ENSG00000197343	ZNF655	chr7	+	99562348	99562494	99562367	99562494	99561887	99561973	2301	1,6,4	17,22,32	0,1,0	6,9,7	168	149	0.000837226669361	0.0325047683409	0.05,0.195,0.1	0.0,0.09,0.0	0.085
2413	ENSG00000147140	NONO	chrX	+	71297587	71298508	71297835	71298508	71297376	71297461	2413	503,619,467	17400,17339,14385	711,699,798	15548,15301,18954	397	149	0.000380013973833	0.0177005706428	0.011,0.013,0.012	0.017,0.017,0.016	-0.005
2420	ENSG00000100211	CBY1	chr22	+	38670766	38670989	38670883	38670989	38668016	38668132	2420	174,166,172	1071,852,955	72,73,90	738,698,854	266	149	0.0000015750065725	0.000201215213811	0.083,0.098,0.092	0.052,0.055,0.056	0.037
2437	ENSG00000169567	HINT1	chr5	-	131162028	131162503	131162028	131162477	131162571	131162676	2437	4,1,6	15,19,22	1,0,1	27,7,13	175	149	0.000574326656712	0.0243683468351	0.185,0.043,0.188	0.031,0.0,0.061	0.108
2485	ENSG00000214049	UCA1	chr19	+	15834610	15835419	15835217	15835419	15831254	15831356	2485	30,35,41	0,0,0	82,58,68	1,4,2	756	149	0.000779051267371	0.0308557456763	1.0,1.0,1.0	0.942,0.741,0.87	0.149
2495	ENSG00000079616	KIF22	chr16	+	29804575	29805026	29804813	29805026	29803997	29804065	2495	41,59,53	233,189,205	48,58,91	163,142,178	387	149	0.000649251540163	0.026860215834	0.063,0.107,0.091	0.102,0.136,0.164	-0.047
2516	ENSG00000128596	CCDC136	chr7	+	128806236	128806858	128806687	128806858	128805760	128805901	2516	86,122,128	23,21,23	86,98,94	4,2,11	600	149	0.000130766467133	0.00763376991476	0.481,0.591,0.58	0.842,0.924,0.68	-0.265
2533	ENSG00000247828	TMEM161B-AS1	chr5	+	88269467	88270585	88270525	88270585	88269035	88269119	2533	114,105,107	94,110,112	74,68,54	95,109,135	1207	149	0.000056472861279	0.00392820881173	0.13,0.105,0.105	0.088,0.072,0.047	0.044
2535	ENSG00000247828	TMEM161B-AS1	chr5	+	88282714	88282866	88282756	88282866	88282041	88282106	2535	80,81,64	0,2,0	56,44,54	4,3,3	191	149	0.00110896449097	0.0401553231939	1.0,0.969,1.0	0.916,0.92,0.934	0.066
2568	ENSG00000161618	ALDH16A1	chr19	+	49461618	49462036	49461883	49462036	49460821	49460899	2568	16,20,8	7,1,0	13,12,10	0,1,0	414	149	0.000350322786755	0.0166857845068	0.451,0.878,1.0	1.0,0.812,1.0	-0.161
2605	ENSG00000113194	FAF2	chr5	+	176453138	176453228	176453175	176453228	176448428	176448470	2605	19,13,17	8,23,10	17,26,29	71,69,84	186	149	0.000202364396071	0.0108018392979	0.655,0.312,0.577	0.161,0.232,0.217	0.311
2790	ENSG00000073584	SMARCE1	chr17	-	40627742	40629013	40627742	40628993	40630207	40630286	2790	107,87,60	548,510,450	90,76,103	351,314,325	169	149	0.000134247436689	0.00778316693184	0.147,0.131,0.105	0.184,0.176,0.218	-0.065
2848	ENSG00000161013	MGAT4B	chr5	-	179798927	179799175	179798927	179799121	179799505	179799636	2848	15,8,4	4,1,3	8,26,11	0,1,0	203	149	0.000021932699346	0.00182696434965	0.734,0.854,0.495	1.0,0.95,1.0	-0.289
2877	ENSG00000145495	MARCHF6	chr5	+	10415472	10415669	10415487	10415669	10414432	10414502	2877	15,10,12	37,40,44	1,2,5	38,28,31	164	149	0.000133346672094	0.00775142974879	0.269,0.185,0.199	0.023,0.061,0.128	0.147
2878	ENSG00000178821	TMEM52	chr1	-	1918252	1918934	1918252	1918431	1919044	1919088	2878	11,6,4	2,0,0	9,3,5	1,1,4	652	149	0.00104143774244	0.0382318793053	0.557,1.0,1.0	0.673,0.407,0.222	0.418
2916	ENSG00000164941	INTS8	chr8	+	94838462	94838618	94838493	94838618	94836523	94836631	2916	39,45,51	2,0,11	29,34,30	0,0,2	180	149	0.000974750355195	0.0363439837374	0.942,1.0,0.793	1.0,1.0,0.925	-0.063
2917	ENSG00000197912	SPG7	chr16	+	89523482	89524247	89524005	89524247	89512947	89513037	2917	67,99,129	462,343,526	49,57,79	535,526,571	672	149	0.00000019266081086	0.0000333436895235	0.031,0.06,0.052	0.02,0.023,0.03	0.023
2986	ENSG00000138642	HERC6	chr4	+	88398107	88398209	88398141	88398209	88396850	88396987	2986	3,7,3	40,47,32	1,0,0	20,14,19	183	149	0.000786637148546	0.0310502699034	0.058,0.108,0.071	0.039,0.0,0.0	0.066
3043	ENSG00000180902	D2HGDH	chr2	+	241743621	241743815	241743638	241743815	241742434	241742574	3043	39,41,37	9,15,13	35,29,46	4,4,3	166	149	0.000428724934422	0.0195575218366	0.795,0.71,0.719	0.887,0.867,0.932	-0.154
3072	ENSG00000112782	CLIC5	chr6	-	45914227	45914547	45914227	45914409	45941546	45941653	3072	8,8,6	22,26,24	0,0,2	15,10,13	287	149	0.0000334548007838	0.00255317583172	0.159,0.138,0.115	0.0,0.0,0.074	0.113
3080	ENSG00000122566	HNRNPA2B1	chr7	-	26189926	26192338	26189926	26190460	26192494	26192577	3080	34735,33831,27166	72,66,49	13412,12947,15849	7,12,7	2027	149	0.0000000106886069995	0.00000268307146189	0.973,0.974,0.976	0.993,0.988,0.994	-0.017
3081	ENSG00000122566	HNRNPA2B1	chr7	-	26190992	26191650	26190992	26191128	26192494	26192577	3081	504,528,527	94,94,96	339,381,388	9,2,6	671	149	0	0	0.544,0.555,0.549	0.893,0.977,0.935	-0.386
3082	ENSG00000122566	HNRNPA2B1	chr7	-	26190992	26192338	26190992	26191128	26192494	26192577	3082	34013,33136,26550	94,94,96	13057,12549,15350	9,2,6	1359	149	0.000000000000000333066907388	0.000000000000381908496597	0.975,0.975,0.968	0.994,0.999,0.996	-0.024
3083	ENSG00000122566	HNRNPA2B1	chr7	-	26190992	26192338	26190992	26191650	26192494	26192577	3083	33678,32765,26170	169,157,147	12865,12310,15112	147,142,150	837	149	0.000000000000927702359377	0.000000000678449919167	0.973,0.974,0.969	0.94,0.939,0.947	0.03
3087	ENSG00000122566	HNRNPA2B1	chr7	-	26190992	26192577	26190992	26192338	26193250	26193373	3087	17035,15907,14695	423,441,380	6854,6820,7700	105,91,88	388	149	0.0000000000685376200238	0.0000000325370840701	0.939,0.933,0.937	0.962,0.966,0.971	-0.03
3101	ENSG00000122566	HNRNPA2B1	chr7	-	26196806	26197461	26196806	26197017	26197621	26197732	3101	33634,31499,33722	36,25,35	7823,7804,8945	734,711,797	593	149	0	0	0.996,0.997,0.996	0.728,0.734,0.738	0.263
3103	ENSG00000122566	HNRNPA2B1	chr7	-	26196556	26197017	26196556	26196658	26200571	26201301	3103	10129,8779,9578	1,0,0	3261,3151,3713	37,34,27	508	149	0.000000000000000666133814775	0.00000000000071113995918	1.0,1.0,1.0	0.963,0.965,0.976	0.032
3108	ENSG00000237765	FAM200B	chr4	+	15686931	15687145	15687000	15687145	15686235	15686462	3108	6,4,10	26,32,38	2,1,1	30,21,23	218	149	0.000835012109633	0.0324494789617	0.136,0.079,0.152	0.044,0.032,0.029	0.087
3138	ENSG00000144395	CCDC150	chr2	+	196729192	196729861	196729792	196729861	196725972	196726099	3138	309,308,274	24,35,22	443,506,556	14,11,9	749	149	0.0000000000884685658065	0.0000000398872983251	0.719,0.636,0.712	0.863,0.901,0.925	-0.207
3179	ENSG00000137500	CCDC90B	chr11	-	83273950	83274740	83273950	83273992	83280140	83280260	3179	90,93,118	4,1,4	112,105,130	0,1,0	897	149	0.000123087547465	0.00727234429609	0.789,0.939,0.831	1.0,0.946,1.0	-0.129
3219	ENSG00000258366	RTEL1	chr20	+	63662395	63662627	63662473	63662627	63661849	63661943	3219	6,0,4	2,6,7	1,1,0	0,0,1	227	149	0.00140913872486	0.0482410565748	0.663,0.0,0.273	1.0,1.0,0.0	-0.355
3249	ENSG00000124523	SIRT5	chr6	+	13599031	13600949	13600833	13600949	13596962	13597016	3249	34,14,29	0,0,0	12,11,14	0,2,2	1951	149	0.000819995117814	0.0320671606536	1.0,1.0,1.0	1.0,0.296,0.348	0.452
3301	ENSG00000055609	KMT2C	chr7	-	152330171	152330742	152330171	152330739	152358586	152358675	3301	2,7,3	7,1,7	1,1,0	3,2,3	152	149	0.0012499132816	0.0440734418255	0.219,0.873,0.296	0.246,0.329,0.0	0.271
3357	ENSG00000138674	SEC31A	chr4	-	82881857	82881940	82881857	82881937	82891087	82891178	3357	8,11,17	2,0,0	8,6,19	6,8,0	152	149	0.000231507005167	0.0120364356088	0.797,1.0,1.0	0.567,0.424,1.0	0.269
3451	ENSG00000105854	PON2	chr7	-	95406118	95406272	95406118	95406247	95409900	95410101	3451	9,7,3	2,0,1	3,9,9	3,5,19	174	149	0.0000745768676554	0.00491244703128	0.794,1.0,0.72	0.461,0.607,0.289	0.386
3466	ENSG00000221978	CCNL2	chr1	-	1390765	1392803	1390765	1390865	1393395	1393460	3466	2484,2814,2579	16,17,19	1460,1571,1682	34,49,42	2087	149	0.00000000000000244249065418	0.00000000000238793312609	0.917,0.922,0.906	0.754,0.696,0.741	0.185
3518	ENSG00000274372	LINC02804	chr1	+	148024503	148024719	148024529	148024719	148021913	148021998	3518	0,0,2	15,14,7	6,3,0	8,12,10	175	149	0.00108106870272	0.039390937219	0.0,0.0,0.196	0.39,0.176,0.0	-0.123
3585	ENSG00000123240	OPTN	chr10	+	13110179	13110476	13110273	13110476	13109111	13109288	3585	362,324,327	3759,3818,3091	166,173,175	2732,2673,3072	243	149	0.00000519611178784	0.000562476072997	0.056,0.049,0.061	0.036,0.038,0.034	0.019
3596	ENSG00000137996	RTCA	chr1	+	100268073	100268295	100268151	100268295	100266523	100266624	3596	69,66,72	378,412,425	19,21,38	405,392,445	227	149	0.0000000000833833002645	0.0000000380760805402	0.107,0.095,0.1	0.03,0.034,0.053	0.062
3604	ENSG00000168502	MTCL1	chr18	+	8818962	8819259	8819046	8819259	8812978	8813233	3604	22,41,30	0,1,0	26,32,23	5,2,3	233	149	0.0000393703333198	0.00291830631929	1.0,0.963,1.0	0.769,0.911,0.831	0.151
3714	ENSG00000175048	ZDHHC14	chr6	+	157672723	157673529	157672768	157673529	157653524	157653627	3714	12,14,19	6,12,12	29,17,35	1,1,12	194	149	0.000321731727585	0.0155634371847	0.606,0.473,0.549	0.957,0.929,0.691	-0.316
3798	ENSG00000103266	STUB1	chr16	+	682019	682076	682058	682076	681792	681880	3798	3222,2635,2538	50,56,58	2912,2440,3067	91,79,91	188	149	0.000365892844003	0.0172592156248	0.981,0.974,0.972	0.962,0.961,0.964	0.013
3823	ENSG00000170144	HNRNPA3	chr2	+	177216859	177216940	177216907	177216940	177216675	177216762	3823	988,1064,992	0,0,0	1279,1470,1638	78,0,0	197	149	0.00000104929095002	0.000141857416093	1.0,1.0,1.0	0.925,1.0,1.0	0.025
3842	ENSG00000123473	STIL	chr1	-	47312947	47313156	47312947	47313021	47314035	47314147	3842	9,2,13	2,0,0	1,1,3	2,5,0	284	149	0.000143715585827	0.00820406649074	0.702,1.0,1.0	0.208,0.095,1.0	0.466
3992	ENSG00000120690	ELF1	chr13	-	40949805	40949973	40949805	40949901	40951328	40951436	3992	3109,3633,4023	43,55,52	2103,2268,2260	12,16,12	221	149	0.00000781425576124	0.000793193930702	0.98,0.978,0.981	0.992,0.99,0.992	-0.012
4025	ENSG00000285219	HULC	chr6	+	8788821	8790434	8790271	8790434	8785116	8785217	4025	8,4,3	0,0,0	2,6,12	2,0,2	1599	149	0.0000682718494662	0.0045710177792	1.0,1.0,1.0	0.085,1.0,0.359	0.519
4116	ENSG00000125676	THOC2	chrX	-	123619400	123619517	123619400	123619436	123620092	123620205	4116	213,188,215	22,27,35	150,184,235	10,4,14	230	149	0.0000036206036772	0.000412606660529	0.862,0.819,0.799	0.907,0.968,0.916	-0.104
4156	ENSG00000071054	MAP4K4	chr2	+	101859642	101859864	101859735	101859864	101855976	101856138	4156	108,142,147	3,7,8	176,220,179	22,23,39	242	149	0.0000036362955208	0.000413887077673	0.957,0.926,0.919	0.831,0.855,0.739	0.126
4188	ENSG00000131236	CAP1	chr1	+	40059333	40059458	40059336	40059458	40040881	40040965	4188	27,63,43	0,0,0	28,51,49	0,0,19	152	149	0.00002406520223	0.00195826714953	1.0,1.0,1.0	1.0,1.0,0.717	0.094
4230	ENSG00000070087	PFN2	chr3	-	149964903	149966586	149964903	149966264	149968357	149968550	4230	1284,1485,1535	510,550,565	1974,1909,2029	248,232,271	471	149	0	0	0.443,0.461,0.462	0.716,0.722,0.703	-0.258
4245	ENSG00000099330	OCEL1	chr19	+	17226974	17227199	17226993	17227199	17226692	17226869	4245	17,10,18	99,70,99	2,5,5	78,70,90	168	149	0.0000486502646523	0.00349461661282	0.132,0.112,0.139	0.022,0.06,0.047	0.085
4520	ENSG00000114867	EIF4G1	chr3	+	184320842	184320993	184320926	184320993	184320629	184320722	4520	11,11,13	136,140,160	5,3,1	134,142,115	233	149	0.0000988574996689	0.00610078860747	0.049,0.048,0.049	0.023,0.013,0.006	0.035
4531	ENSG00000160753	RUSC1	chr1	+	155326579	155327132	155326897	155327132	155325863	155325910	4531	190,181,174	11,4,7	169,145,204	10,20,22	467	149	0.000760071754559	0.030284832441	0.846,0.935,0.888	0.844,0.698,0.747	0.127
4532	ENSG00000160753	RUSC1	chr1	+	155326609	155327132	155326897	155327132	155325863	155325910	4532	165,164,145	11,4,7	155,130,181	10,20,22	437	149	0.00140237816592	0.0481160248594	0.836,0.933,0.876	0.841,0.689,0.737	0.126
4691	ENSG00000129197	RPAIN	chr17	+	5425970	5426299	5426235	5426299	5422768	5422829	4691	300,285,300	14,22,15	218,201,250	28,18,34	414	149	0.000262594961634	0.0132262987238	0.885,0.823,0.878	0.737,0.801,0.726	0.107
4707	ENSG00000000460	C1orf112	chr1	+	169804074	169804240	169804111	169804240	169803168	169803309	4707	4,6,11	4,1,1	4,9,3	0,0,0	186	149	0.00086360548621	0.03308991351	0.445,0.828,0.898	1.0,1.0,1.0	-0.276
4723	ENSG00000255717	SNHG1	chr11	-	62852810	62852993	62852810	62852839	62853074	62853115	4723	371,320,310	637,636,598	258,226,246	318,279,288	303	149	0.0000280508446276	0.00221351431378	0.223,0.198,0.203	0.285,0.285,0.296	-0.081
4729	ENSG00000255717	SNHG1	chr11	-	62855423	62855745	62855423	62855466	62855864	62855885	4729	129,134,101	13,24,24	126,120,123	8,8,9	428	149	0.000856448135313	0.0328826051691	0.776,0.66,0.594	0.846,0.839,0.826	-0.16
4830	ENSG00000104365	IKBKB	chr8	+	42320674	42320844	42320734	42320844	42319269	42319421	4830	52,49,27	9,5,9	35,23,38	15,13,20	209	149	0.00106119510018	0.038798801124	0.805,0.875,0.681	0.625,0.558,0.575	0.201
4840	ENSG00000099204	ABLIM1	chr10	-	114447879	114448026	114447879	114448020	114451623	114451671	4840	121,196,159	316,479,431	185,173,155	210,283,297	155	149	0.000121425857274	0.00718788449452	0.269,0.282,0.262	0.459,0.37,0.334	-0.117
4841	ENSG00000099204	ABLIM1	chr10	-	114447879	114448026	114447879	114448020	114465697	114465827	4841	8,5,6	0,0,0	4,6,5	4,0,4	155	149	0.0000126007255007	0.00116705557881	1.0,1.0,1.0	0.49,1.0,0.546	0.321
4883	ENSG00000121057	AKAP1	chr17	+	57120249	57121344	57121278	57121344	57118981	57119044	4883	403,371,346	5,5,12	370,348,342	18,17,14	1178	149	0.00127585451019	0.0447165340368	0.911,0.904,0.785	0.722,0.721,0.755	0.134
4911	ENSG00000116353	MECR	chr1	-	29216587	29216812	29216587	29216685	29220833	29220921	4911	5,9,3	0,2,0	1,4,9	2,4,0	276	149	0.00139161652684	0.0479060636693	1.0,0.708,1.0	0.213,0.351,1.0	0.381
4926	ENSG00000042088	TDP1	chr14	+	89963107	89963673	89963224	89963673	89956577	89956800	4926	234,237,225	0,0,4	227,172,239	5,7,7	266	149	0.00022052925998	0.011545837998	1.0,1.0,0.969	0.962,0.932,0.95	0.042
4932	ENSG00000117543	DPH5	chr1	-	101001466	101001587	101001466	101001544	101013709	101013818	4932	516,479,443	106,75,63	447,386,446	50,42,44	192	149	0.000808523425264	0.0317388160151	0.791,0.832,0.845	0.874,0.877,0.887	-0.057
